"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"maximum row separation.","0","0","0","1","0","3","0","0","1","0","paragraph"
"Once each table is separated as an entity, cells are classi-","0","0","0","1","3","11","0","1","3","0","paragraph"
"ﬁed into data or header. The bold font style of the text in the","0","0","0","0","3","14","0","0","5","0","paragraph"
"cell classiﬁes text as a header, even though it is not at the","0","0","0","1","0","13","0","0","3","0","paragraph"
"top row. This heuristic may fail for customized documents,","0","0","0","1","3","9","0","2","2","0","paragraph"
"but is general enough to capture relevant cell differences in","0","0","0","1","0","10","0","1","1","0","paragraph"
"documents. A cell is classiﬁed as a header when it it is in a","0","0","0","1","3","14","0","1","5","0","paragraph"
"top position that groups some cells under it. Using pattern","0","0","0","1","3","10","0","2","4","0","paragraph"
"matching, we also classify the cell content by data type (i.e.,","0","0","0","1","0","11","0","1","3","0","paragraph"
"numeric or string of characters).","0","0","0","1","0","5","0","0","2","0","paragraph"
"The output of this component is an explicit table repre-","0","0","0","1","3","10","0","0","3","0","paragraph"
"sentation that can be easily ported to a database for efﬁ-","0","0","0","1","0","11","0","2","3","0","paragraph"
"cient search. The ﬁle contains a) extracted text of table cells","0","0","0","1","3","11","0","2","4","0","paragraph"
"grouped by row, indicating header (i.e., metadata) or data;","0","0","0","1","0","9","0","2","4","0","paragraph"
"b) provenance information associated with the cells consist-","0","0","0","1","0","8","0","1","2","0","paragraph"
"ing of identiﬁers of text boxes and text lines from where the","0","0","0","0","0","12","0","0","4","0","paragraph"
"text was identiﬁed; c) position of tables on each page; and","0","0","0","1","0","11","0","0","4","0","paragraph"
"d) metadata attributes including coordinates of the text, text","0","0","0","1","0","9","0","1","4","0","paragraph"
"size, text font, and data type. Figure 4 shows the extracted","0","0","0","1","3","11","0","2","4","1","paragraph"
"information from four table cells.","0","0","0","1","0","5","0","0","2","1","paragraph"
"Figure 4: Sample of table cells represented by TAO","0","0","0","1","3","9","0","1","4","1","paragraph"
"3 Evaluation","0","1","0","1","2","2","0","0","1","1","heading"
"To evaluate the usefulness and generality of TAO compared","0","0","0","1","3","9","0","2","3","0","paragraph"
"to other PDF table extractors, a systematic assessment of its","0","0","0","1","3","10","0","0","2","0","paragraph"
"capability to detect tables and content was performed. De-","0","0","0","1","3","9","0","2","3","0","paragraph"
"tecting tables means identifying all the tabular elements in","0","0","0","1","0","9","0","3","2","0","paragraph"
"the PDF documents, whether or not their content was recog-","0","0","0","1","3","10","0","0","2","0","paragraph"
"nized accurately. Thus, we computed precision and recall.","0","0","0","0","3","8","0","2","3","0","paragraph"
"Precision is the fraction of the correct number of tables iden-","0","0","0","0","3","11","0","0","4","0","paragraph"
"tiﬁed divided by the total number of tables found. Recall","0","0","0","0","3","10","0","2","4","0","paragraph"
"is the fraction of correct tables found, divided by the total","0","0","0","1","0","11","0","2","3","0","paragraph"
"number of tables in the documents. The F1-measure com-","0","0","0","1","3","9","0","0","4","0","paragraph"
"bines precision and recall. Recognizing tables means cor-","0","0","0","1","3","8","0","2","3","0","paragraph"
"rectly identifying and associating cell’s content with a par-","0","0","0","1","0","9","0","2","3","0","paragraph"
"ticular table. For the recognition task, table cells recognized","0","0","0","1","3","9","0","1","3","0","paragraph"
"were used to measure precision and recall.","0","0","0","1","0","7","0","2","2","0","paragraph"
"We compared and contrasted the performance of TAO","0","0","0","1","3","8","0","2","3","0","paragraph"
"with respect to two other table extractors: Pdf-trex and Ta-","0","0","0","1","3","10","0","0","4","1","paragraph"
"bleSeer (see Section 4). Pdf-trex code was unavailable, thus","0","0","0","1","3","9","0","1","2","0","paragraph"
"wereporttheprecisionandrecallpublishedin(Oroand Ruf-","0","0","0","1","3","2","0","0","0","0","paragraph"
"folo 2009). Because TableSeer’s code was publicly available","0","0","0","1","3","8","0","0","2","0","paragraph"
"at http://tableseer.soft112.com/, we produced its outputs for","0","0","0","1","0","7","0","1","2","0","paragraph"
"all experiments.","0","0","0","1","0","2","0","0","1","0","paragraph"
"The ﬁrst dataset TREX described in (Oro and Ruffolo","0","0","0","0","3","9","0","1","3","0","paragraph"
"was publicly available at http://staff.icar.cnr.it/ruffolo/","0","0","0","1","0","5","0","0","1","0","paragraph"
"pdftrex/dataset.zip. This dataset was intended to be a stan-","0","0","0","1","3","9","0","1","2","0","paragraph"
"dardbenchmarkforautomatictableextractionwith100PDF","0","0","0","1","3","1","0","0","1","0","paragraph"
"single-column documents in the English and Italian lan-","0","0","0","1","3","8","0","0","1","0","paragraph"
"guages, containing more than 100 pages with around 150","0","0","0","1","0","9","0","1","2","2","paragraph"
"tables. TREX does not reﬂect the format of standard research","0","0","0","0","3","10","0","1","4","0","paragraph"
"papers, but, rather, technical reports containing tables with a","0","0","0","1","0","9","0","1","2","0","paragraph"
"variety of formats and styles.","0","0","0","1","0","5","0","0","3","0","paragraph"
"The second dataset, obtained from the Cornell University","0","0","0","1","3","8","0","1","2","0","paragraph"
"Library site at http://arxiv.org/, comprised of twenty scien-","0","0","0","1","3","8","0","1","1","0","paragraph"
"tiﬁc publications selected randomly. Two of them did not","0","0","0","1","3","9","0","1","2","1","paragraph"
"contain tables. This dataset, to which we refer to as COR-","0","0","0","0","3","11","0","2","4","0","paragraph"
"NELL, included one- and two-column documents containing","0","0","0","0","3","7","0","2","2","1","paragraph"
"more than 300 pages with 79 tables. This dataset allowed","0","0","0","1","3","10","0","1","3","2","paragraph"
"us to measure TAO’s performance in multiple page scien-","0","0","0","1","3","9","0","1","4","0","paragraph"
"tiﬁc publications. Additionally, we used the COMBINED","0","0","0","0","3","7","0","1","3","0","paragraph"
"dataset results from the merging of the TREX and COR-","0","0","0","1","3","10","0","0","4","0","paragraph"
"NELL datasets to generate a more diverse one.","0","0","0","1","3","8","0","2","1","0","paragraph"
"We prepared the gold standard, (i.e., the actual informa-","0","0","0","1","3","9","0","1","2","0","paragraph"
"tion from the tables in the datasets). A program compared","0","0","0","1","3","10","0","1","4","0","paragraph"
"the gold standard against the cells extracted and organized","0","0","0","1","0","9","0","2","2","0","paragraph"
"by TAO, and assisted to calculate the recall and precision.","0","0","0","1","3","10","0","2","3","0","paragraph"
"Results and Discussion","0","1","0","1","2","3","0","0","2","0","heading"
"In the ﬁrst set of experiments, we compared TAO, Pdf-trex,","0","0","0","1","3","10","0","1","5","0","paragraph"
"and TableSeer using the TREX dataset. The TAO’s output","0","0","0","0","3","9","0","1","4","0","paragraph"
"from this dataset yielded an F1-measure of 91.9% for ta-","0","0","0","0","3","10","0","1","4","0","paragraph"
"ble detection and 86.4% for recognition. Pdf-trex’s results","0","0","0","0","3","8","0","0","4","0","paragraph"
"in (Oro and Ruffolo 2009) had an F1-measure of 91.7%","0","0","0","0","2","10","0","0","4","0","paragraph"
"for table detection and of 84.6% for recognition. For this","0","0","0","0","3","10","0","0","3","0","paragraph"
"dataset, we found 148 tables and Pdf-trex reports 164. We","0","0","0","1","3","10","0","2","3","2","paragraph"
"believe that this difference is because we did not account","0","0","0","1","0","10","0","2","2","0","paragraph"
"lists as tables. TAO’s reliance on PDFMiner can be a limita-","0","0","0","1","3","11","0","1","6","0","paragraph"
"tion because this converter cannot extract information from","0","0","0","1","0","8","0","2","3","0","paragraph"
"a PDF ﬁle when the document is password protected or mal-","0","0","0","1","3","11","0","1","3","0","paragraph"
"formed. Still, PDFMiner converted 89 PDF documents out","0","0","0","1","3","8","0","2","2","1","paragraph"
"of 100. While TAO detected 137 tables out of the 148 and","0","0","0","1","3","12","0","1","2","3","paragraph"
"also identiﬁed 12,504 correct table cells out of 14,466, Ta-","0","0","0","0","3","10","0","1","1","2","paragraph"
"bleSeer performed badly for this set of experiments identi-","0","0","0","1","3","9","0","1","3","0","paragraph"
"fying only 18 tables, whose F1-measure was 21.6% for ta-","0","0","0","0","3","10","0","1","4","1","paragraph"
"ble detection and 5.0% for recognition. This poor perfor-","0","0","0","0","3","9","0","0","4","0","paragraph"
"mance is due to the fact that this dataset does not adhere","0","0","0","1","0","12","0","1","3","0","paragraph"
"to the common rigorous formatting standards for scientiﬁc","0","0","0","1","0","8","0","1","2","0","paragraph"
"publications. Therefore, TAO performed similarly to Pdf-","0","0","0","1","3","7","0","1","2","0","paragraph"
"trex, but better than TableSeer. From the ﬁrst experiment,","0","0","0","1","3","9","0","0","3","0","paragraph"
"we corroborated that TAO adapts the thresholds depending","0","0","0","1","3","8","0","3","3","0","paragraph"
"on the different PDF documents’ font sizes. Because tables","0","0","0","1","3","9","0","0","2","0","paragraph"
"are composed of rows and columns in any language, TAO’s","0","0","0","1","3","10","0","1","3","0","paragraph"
"structural approach was able to detect tables in Italian and","0","0","0","1","3","10","0","1","3","0","paragraph"
"594","0","0","0","1","2","1","1","0","0","1","paragraph"
"Table 1: Experiments using COMBINED","0","0","0","0","3","5","0","1","3","1","paragraph"
"Method Precision Recall F1 measure","0","0","0","1","3","5","0","0","1","0","paragraph"
"English. The language poses a challenge for semantic anal-","0","0","0","1","3","9","0","1","4","0","paragraph"
"ysis on table’s cells.","0","0","0","1","0","4","0","0","1","0","paragraph"
"Our second experiment used the CORNELL dataset.","0","0","0","0","3","7","0","1","2","0","paragraph"
"TAO’s output yielded an F1-measure of 87.0% for Table de-","0","0","0","0","3","10","0","1","4","0","paragraph"
"tection and 91.1% for recognition. TableSeer yielded an F1-","0","0","0","0","3","9","0","1","5","0","paragraph"
"measure of 84.9% for detection and 89.5% for recognition.","0","0","0","0","0","9","0","0","5","0","paragraph"
"TAO detected 67 tables, and TableSeer 62. Also, TAO de-","0","0","0","1","3","10","0","1","4","1","paragraph"
"tected 4,738 out of 6,003 text cells. For this and the next","0","0","0","0","3","12","0","1","1","2","paragraph"
"experiments, Pdf-trex was not evaluated because it was un-","0","0","0","1","3","9","0","1","3","0","paragraph"
"available. One limitation of TAO using this dataset is that","0","0","0","1","3","10","0","1","3","1","paragraph"
"it produced more false positives (i.e., ﬁgures and equations)","0","0","0","1","0","9","0","1","4","0","paragraph"
"than TableSeer. To solve this problem, we need to detect the","0","0","0","1","3","11","0","3","3","0","paragraph"
"rows that do not contain table cells, but other elements, such","0","0","0","1","0","11","0","1","3","0","paragraph"
"as graphs. TAO may extract the information of two different","0","0","0","1","3","10","0","2","3","1","paragraph"
"cells into a unique cell. Even though this issue is related to","0","0","0","1","3","12","0","1","3","0","paragraph"
"PDFMiner’s output, we need to analyze cells further to pro-","0","0","0","1","3","10","0","3","2","0","paragraph"
"duce more accurate information. Although it is uncommon","0","0","0","1","3","8","0","1","2","0","paragraph"
"to ﬁnd two consecutive horizontal tables, TAO needs to learn","0","0","0","1","3","10","0","2","2","1","paragraph"
"how to separate them. The distance between table rows and","0","0","0","1","3","10","0","1","3","0","paragraph"
"two consecutive tables may vary in a single document, mak-","0","0","0","1","0","10","0","2","2","1","paragraph"
"ing it more difﬁcult for TAO to separate tables consistenly.","0","0","0","1","3","10","0","2","4","0","paragraph"
"However, TAO still performs satisfactorily.","0","0","0","1","3","5","0","1","1","0","paragraph"
"Finally, for completeness and to quantitatively assess the","0","0","0","1","3","8","0","1","1","0","paragraph"
"generality of our method, we report aggregated experiments","0","0","0","1","0","8","0","1","3","0","paragraph"
"using the COMBINED dataset. Table 1 reports a summary","0","0","0","0","3","9","0","2","3","1","paragraph"
"for table detection and recognition for TAO and TableSeer.","0","0","0","1","3","9","0","0","4","0","paragraph"
"TAO is more robust and general because TableSeer depends","0","0","0","1","3","9","0","1","2","0","paragraph"
"on particular keywords to perform accurate Table Detection.","0","0","0","1","3","8","0","1","2","0","paragraph"
"TAO recognized and extracted 17,242 correct table cells,","0","0","0","0","3","8","0","2","2","1","paragraph"
"while TableSeer recognized only 6,389. Similarly, TAO is","0","0","0","0","3","8","0","1","2","1","paragraph"
"more general and robust than Pdf-trex because it can han-","0","0","0","1","3","10","0","1","2","0","paragraph"
"dle double-column documents and Pdf-trex cannot, as doc-","0","0","0","1","3","8","0","2","2","0","paragraph"
"umented in (Oro and Ruffolo 2009).","0","0","0","1","3","6","0","0","2","0","paragraph"
"The K-NN method produced rapid and accurate results","0","0","0","1","3","8","0","1","2","0","paragraph"
"using training data with characteristics of different table for-","0","0","0","1","0","9","0","1","3","0","paragraph"
"mats. The training sets can increment data from more table","0","0","0","1","3","10","0","2","4","0","paragraph"
"formats. TAO’s prototype enables to submit a PDF docu-","0","0","0","1","3","9","0","2","4","0","paragraph"
"ment online, and receive the output by email with the orga-","0","0","0","1","0","11","0","1","4","0","paragraph"
"nized table’s information in JSON.","0","0","0","1","3","5","0","1","3","0","paragraph"
"4 Related Work","0","1","0","1","2","3","0","1","1","1","heading"
"This section describes brieﬂy a) general deﬁnitions of ta-","0","0","0","1","3","9","0","2","3","0","paragraph"
"ble identiﬁcation, b) document converters, and c) works that","0","0","0","1","0","9","0","1","1","0","paragraph"
"perform table identiﬁcation and to which we compare TAO’s","0","0","0","1","3","9","0","2","3","0","paragraph"
"performance.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Wang analyzes the importance of the physical and logical","0","0","0","1","3","9","0","1","2","0","paragraph"
"elementsintables(Wang1996),anddescribesthemaintable","0","0","0","1","3","1","0","0","1","0","paragraph"
"functions: to identify, understand, search and compare infor-","0","0","0","1","0","8","0","4","1","0","paragraph"
"mation. Hurst describes a model to represent tables, includ-","0","0","0","1","3","9","0","2","4","0","paragraph"
"ing graphical, physical, functional, structural and semantic","0","0","0","1","0","7","0","0","1","0","paragraph"
"components (Hurst 2000). We focus on table identiﬁcation,","0","0","0","1","3","8","0","1","4","0","paragraph"
"which can be divided into table detection and recognition","0","0","0","0","0","9","0","2","2","0","paragraph"
"(Hu et al. 1999). TAO automatically performs these tasks,","0","0","0","1","3","9","0","1","3","0","paragraph"
"which are also known as table processing in (Embley et al.","0","0","0","1","3","11","0","1","2","0","paragraph"
"2006). Table processing analyzes the physical and logical","0","0","0","1","3","8","0","1","1","0","paragraph"
"structures of a table. The physical structure of a table is the","0","0","0","1","3","12","0","0","4","0","paragraph"
"location of regions containing parts of the table, and the log-","0","0","0","1","0","11","0","1","4","0","paragraph"
"ical structure is the type of regions that compose the table","0","0","0","1","0","11","0","1","4","0","paragraph"
"(Zanibbi, Blostein, and Cordy 2004). Zanibbi et al. classify","0","0","0","1","3","9","0","0","5","0","paragraph"
"table processing according to the approach used to recognize","0","0","0","1","0","9","0","3","2","0","paragraph"
"tables, such as layout (Hu et al. 1999), heuristics (Liu et al.","0","0","0","1","3","12","0","0","5","0","paragraph"
"and statistical methods (Liu et al. 2009). TAO uses a","0","0","0","1","3","10","0","1","3","0","paragraph"
"combination of heuristics with the k-nn statistical method.","0","0","0","1","0","8","0","0","3","0","paragraph"
"Different document formats contain tables in HTML,","0","0","0","1","3","7","0","1","3","0","paragraph"
"XML,textandPDF.WefocusonthePDFformat.MostPDF","0","0","0","1","2","1","0","0","1","0","paragraph"
"documents lack tags, which can indicate the existence of ta-","0","0","0","1","0","10","0","3","4","0","paragraph"
"bles, such as in HTML. To facilitate the management and","0","0","0","1","3","10","0","1","3","0","paragraph"
"understanding of table information some works convert ta-","0","0","0","1","0","8","0","1","2","0","paragraph"
"bles from PDF documents to another format, such as HTML","0","0","0","1","3","10","0","0","4","0","paragraph"
"(Hassan 2003). The converters assist extracting table infor-","0","0","0","1","3","8","0","2","3","0","paragraph"
"mationfromdigitaldocuments,andincludePDFBoxusedin","0","0","0","1","3","1","0","0","1","0","paragraph"
"(Liu et al. 2007), Jpedal used in (Hassan 2003), PDFlib TET","0","0","0","1","3","11","0","1","3","0","paragraph"
"used in (Liu et al. 2009), and PDFMiner (Shinyama 2010)","0","0","0","1","3","10","0","1","3","0","paragraph"
"used in TAO. PDFMiner also converts PDF documents to","0","0","0","1","3","9","0","2","3","0","paragraph"
"HTML. However, it does not identify table tags. The con-","0","0","0","1","3","10","0","1","4","0","paragraph"
"verters are powerful, but they may suffer from text sequence","0","0","0","1","0","10","0","2","3","0","paragraph"
"errors (Liu, Mitra, and Giles 2008), which occur when the","0","0","0","1","3","10","0","1","4","0","paragraph"
"converter tool shows the text in a different order than the","0","0","0","1","0","11","0","1","3","0","paragraph"
"original PDF document. However, some converters show co-","0","0","0","1","3","8","0","1","2","0","paragraph"
"ordinates to process the right order.","0","0","0","1","0","6","0","1","2","0","paragraph"
"TableSeer (Liu et al. 2007), Pdf-trex (Oro and Ruffolo","0","0","0","1","2","9","0","0","5","0","paragraph"
"and TAO identify tables in PDF documents. Besides","0","0","0","1","3","8","0","1","3","0","paragraph"
"performing table identiﬁcation, TableSeer is a table search","0","0","0","1","3","8","0","1","3","0","paragraph"
"engine that crawls digital libraries, indexes and ranks tables.","0","0","0","1","0","9","0","2","4","0","paragraph"
"TableSeer gets words from a PDF converter, and forms lines.","0","0","0","1","3","10","0","2","4","0","paragraph"
"From the lines, TableSeer detects table structure and meta-","0","0","0","1","3","9","0","0","4","0","paragraph"
"data using heuristics rules based on font size, ﬁxed pattern","0","0","0","1","0","10","0","2","4","0","paragraph"
"matching (e.g., TABLE), and white spaces. TAO is indepen-","0","0","0","1","3","9","0","0","2","0","paragraph"
"dent of using pattern matching to detect tables. TableSeer","0","0","0","1","3","9","0","2","3","0","paragraph"
"discovers other metadata for table search, such as captions","0","0","0","1","0","9","0","0","4","0","paragraph"
"and the publication’s name. It also determines data type, lay-","0","0","0","1","3","10","0","1","3","0","paragraph"
"out metadata (e.g., number of columns and rows), and the","0","0","0","1","0","10","0","0","4","0","paragraph"
"position of a table within the document. However, for the ta-","0","0","0","1","3","11","0","0","4","0","paragraph"
"ble’s content it only shows the coordinates of the columns.","0","0","0","1","0","10","0","1","4","0","paragraph"
"An extracted cell represented in a different position makes it","0","0","0","1","3","10","0","3","3","0","paragraph"
"difﬁcult to recover the actual cell’s position in a table. TAO’s","0","0","0","1","3","11","0","2","3","0","paragraph"
"output contains metadata for a table’s cell (e.g., coordinates,","0","0","0","1","0","9","0","1","3","0","paragraph"
"font style), providing the precise location and attributes re-","0","0","0","1","0","9","0","2","2","0","paragraph"
"quired to reconstruct tables in their original format. Table-","0","0","0","1","3","9","0","2","2","0","paragraph"
"Seer and TAO depend on PDF converters.","0","0","0","1","3","7","0","1","3","0","paragraph"
"Pdf-trex detects text and table areas, aligning and group-","0","0","0","1","3","9","0","0","1","0","paragraph"
"ing text with spatial relationships. Tableseer and Pdf-trex","0","0","0","1","3","8","0","1","4","0","paragraph"
"search elements in a table line by line, which differs from","0","0","0","1","0","11","0","1","3","0","paragraph"
"TAO’s top-down approach which identiﬁes structure before","0","0","0","1","3","7","0","0","2","0","paragraph"
"analyzing the speciﬁc lines that may belong to a table. TAO","0","0","0","1","3","11","0","3","3","0","paragraph"
"595","0","0","0","1","2","1","1","0","0","1","paragraph"
"and Pdf-trex use similar heuristics to detect columns and","0","0","0","1","3","9","0","1","3","0","paragraph"
"rows, allowing them to detect tables in documents in the","0","0","0","1","0","10","0","2","4","0","paragraph"
"English and Italian languages. Also, Pdf-trex uses an ag-","0","0","0","1","3","9","0","1","2","0","paragraph"
"glomerative hierarchical clustering algorithm to build seg-","0","0","0","1","0","7","0","2","1","0","paragraph"
"ments and blocks that form table structure. Similar to TAO,","0","0","0","1","3","10","0","1","3","0","paragraph"
"Pdf-trex generates coordinates for an extracted table’s infor-","0","0","0","1","3","8","0","2","2","0","paragraph"
"mation. However, Pdf-trex’s output lacks other metadata at-","0","0","0","1","3","8","0","1","4","0","paragraph"
"tributes to recover a table’s format and style. While Pdf-trex","0","0","0","1","3","10","0","1","5","0","paragraph"
"extracts tables only in single-column documents, TAO con-","0","0","0","1","3","8","0","1","2","0","paragraph"
"siders single- and multiple-column documents. A work in","0","0","0","1","3","8","0","0","3","0","paragraph"
"(Fang et al. 2011) detects multiple-columns. However, this","0","0","0","1","3","8","0","1","1","0","paragraph"
"work is unavailable for comparison.","0","0","0","1","0","5","0","0","2","0","paragraph"
"TAO’s web-based prototype enables a user to upload a pdf","0","0","0","1","3","10","0","3","4","0","paragraph"
"document, andreceiveorganizedtableinformationbyemail.","0","0","0","1","0","2","0","0","1","0","paragraph"
"TAO can be conﬁgured to process multiple PDF documents","0","0","0","1","3","9","0","3","2","0","paragraph"
"and generate an output for each. TableSeer and Pdf-trex pro-","0","0","0","1","3","10","0","1","3","0","paragraph"
"duce XML code to represent tables, while TAO produces a","0","0","0","1","3","10","0","2","3","0","paragraph"
"JSON format.","0","0","0","1","3","2","0","0","1","0","paragraph"
"5 Conclusion and Future Work","0","1","0","1","2","5","0","0","2","1","heading"
"The TAble Organization (TAO) system was developed to au-","0","0","0","1","3","9","0","1","1","0","paragraph"
"tomatically detect, extract, and organize tables from PDF","0","0","0","1","3","8","0","3","2","0","paragraph"
"documents. TAO beneﬁts from PDFMiner to convert PDF","0","0","0","1","3","8","0","1","4","0","paragraph"
"documents to XML format. We deﬁned heuristics, training","0","0","0","1","3","8","0","1","4","0","paragraph"
"data, and learning methods to process the XML, detecting","0","0","0","1","3","9","0","3","3","0","paragraph"
"the location of the tables within the document and extract-","0","0","0","1","0","10","0","0","4","0","paragraph"
"ing the corresponding table cells.","0","0","0","1","0","5","0","2","1","0","paragraph"
"TAO was implemented using document conversion, table","0","0","0","0","3","7","0","2","3","0","paragraph"
"detection and extraction; it generates its output in a JSON","0","0","0","0","3","10","0","1","5","0","paragraph"
"document for information interoperability. The table infor-","0","0","0","1","3","7","0","0","3","0","paragraph"
"mation from the original PDF document is preserved and","0","0","0","1","3","9","0","1","2","0","paragraph"
"enriched with data not displayed in the PDF document, such","0","0","0","1","3","10","0","2","2","0","paragraph"
"as text font and coordinates in table cells. The extra informa-","0","0","0","1","3","11","0","1","2","0","paragraph"
"tion helps locate the table cells’ position and format for bet-","0","0","0","1","0","11","0","2","3","0","paragraph"
"ter representation. The output document can easily be stored","0","0","0","1","3","9","0","2","2","0","paragraph"
"and managed in a database to facilitate analysis, sharing, and","0","0","0","1","0","10","0","2","3","0","paragraph"
"collaboration.","0","0","0","1","0","1","0","0","1","0","paragraph"
"We evaluated TAO on varied PDF documents with more","0","0","0","1","3","9","0","1","3","0","paragraph"
"than 225 tables, and compared its performance to related","0","0","0","1","0","9","0","2","2","1","paragraph"
"work. TAO overcame related work limitations. It performed","0","0","0","1","3","8","0","2","4","0","paragraph"
"satisfactorily not only on scientiﬁc documents, but also on","0","0","0","1","0","9","0","0","1","0","paragraph"
"non-scientiﬁc documents. In addition, it extracted tables’ in-","0","0","0","1","3","8","0","1","4","0","paragraph"
"formation on PDF documents with large and small number","0","0","0","1","3","9","0","0","3","0","paragraph"
"of pages, with single and double columns, and with various","0","0","0","1","0","10","0","0","2","0","paragraph"
"tables’ formats.","0","0","0","1","0","2","0","0","1","0","paragraph"
"WeplantouseTAO’soutputtorecoveratablecells’infor-","0","0","0","1","2","1","0","0","1","0","paragraph"
"mation. To better understand tables (i.e., semantic analysis),","0","0","0","1","3","8","0","1","2","0","paragraph"
"we intend to discover context and semantic relationships for","0","0","0","1","0","9","0","2","3","0","paragraph"
"a table’s information. The relationships exist in the text of a","0","0","0","1","3","11","0","1","4","0","paragraph"
"table’s document, and related datasets. The semantic analy-","0","0","0","1","3","8","0","0","4","0","paragraph"
"sis of tables enables the integration of scientiﬁc knowledge","0","0","0","1","0","9","0","1","4","0","paragraph"
"with the semantic web.","0","0","0","1","0","4","0","0","1","0","paragraph"
"6 Acknowledgments","0","1","0","1","2","2","0","0","1","1","heading"
"The authors thank the anonymous reviewers for useful com-","0","0","0","1","3","9","0","1","2","0","paragraph"
"ments to improve this work. Martha Perez-Arriaga thanks","0","0","0","1","3","8","0","1","3","0","paragraph"
"the National Council of Science and Tecnology in Mexico","0","0","0","1","2","9","0","0","4","0","paragraph"
"(CONACyT).","0","0","0","1","3","1","0","0","1","0","paragraph"
"References","0","1","0","1","2","1","0","0","1","0","heading"
"Embley, D. W.; Hurst, M.; Lopresti, D.; and Nagy, G. 2006.","0","0","0","1","2","11","0","0","8","0","paragraph"
"Table-processing paradigms: a research survey. Interna-","0","0","0","0","3","6","0","0","2","0","paragraph"
"tional Journal of Document Analysis and Recognition (IJ-","0","0","0","1","3","8","0","0","4","0","paragraph"
"DAR) 8(2-3):66–86.","0","0","0","0","1","2","0","0","2","0","paragraph"
"Fang, J.; Gao, L.; Bai, K.; Qiu, R.; Tao, X.; and Tang, Z.","0","0","0","1","2","13","0","0","12","0","paragraph"
"A table detection method for multipage pdf docu-","0","0","0","1","3","8","0","0","1","0","paragraph"
"ments via visual seperators and tabular structures. In Doc-","0","0","0","0","3","9","0","0","4","0","paragraph"
"ument Analysis and Recognition, 2011. 11th International","0","0","0","1","3","7","0","0","3","0","paragraph"
"Conference on Document Analysis and Recognition, 779–","0","0","0","0","2","7","0","0","3","1","paragraph"
"IEEE.","0","0","0","1","1","1","0","0","1","0","paragraph"
"Hassan, T. 2003. Pdf to html conversion. Technical report,","0","0","0","1","3","9","0","1","3","0","paragraph"
"University of Warwick.","0","0","0","1","2","3","0","0","2","0","paragraph"
"Hu, J.; Kashi, R. S.; Lopresti, D. P.; and Wilfong, G. 1999.","0","0","0","1","2","12","0","0","7","0","paragraph"
"Medium-independent table detection. In Electronic Imag-","0","0","0","0","3","6","0","0","2","0","paragraph"
"ing, 291–302. International Society for Optics and Photon-","0","0","0","0","2","8","0","0","4","1","paragraph"
"ics.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Hurst, M. F. 2000. The interpretation of tables in texts.","0","0","0","0","3","10","0","0","4","0","paragraph"
"Ph.D. Dissertation, University of Edinburgh, Scotland.","0","0","0","1","2","6","0","0","3","0","paragraph"
"Litchﬁeld, B. 2004. Pdfbox.","0","0","0","1","2","4","0","0","2","0","paragraph"
"Liu, Y.; Bai, K.; Mitra, P.; and Giles, C. L. 2007. Tableseer:","0","0","0","1","2","12","0","0","7","0","paragraph"
"automatic table metadata extraction and searching in digi-","0","0","0","1","0","8","0","1","2","0","paragraph"
"tal libraries. In Proceedings of the 7th ACM/IEEE-CS joint","0","0","0","0","3","9","0","0","3","0","paragraph"
"conference on Digital libraries, 91–100. ACM.","0","0","0","0","3","6","0","0","4","1","paragraph"
"Liu, Y.; Bai, K.; Mitra, P.; and Giles, C. L. 2009. Improving","0","0","0","1","2","12","0","1","6","0","paragraph"
"the table boundary detection in pdfs by ﬁxing the sequence","0","0","0","1","0","10","0","1","3","0","paragraph"
"error of the sparse lines. In Document Analysis and Recog-","0","0","0","0","3","10","0","0","3","0","paragraph"
"nition, 2009. 10th International Conference on Document","0","0","0","1","3","7","0","0","3","0","paragraph"
"Analysis and Recognition., 1006–1010. IEEE.","0","0","0","0","2","5","0","0","3","0","paragraph"
"Liu, Y.; Mitra, P.; and Giles, C. L. 2008. Identifying table","0","0","0","1","3","11","0","1","5","0","paragraph"
"boundaries in digital documents via sparse line detection.","0","0","0","1","0","8","0","0","3","0","paragraph"
"In Proceedings of the 17th ACM conference on Information","0","0","0","0","3","9","0","0","3","0","paragraph"
"and knowledge management, 1311–1320. ACM.","0","0","0","0","3","5","0","0","2","0","paragraph"
"Noonburg, D. 2009. xpdf: A c++ library for accessing pdf.","0","0","0","1","3","10","0","1","5","0","paragraph"
"Oro, E., and Ruffolo, M. 2009. Pdf-trex: An approach for","0","0","0","1","3","10","0","0","4","0","paragraph"
"recognizing and extracting tables from pdf documents. In","0","0","0","1","3","8","0","2","2","0","paragraph"
"Document Analysis and Recognition, 2009. 10th Interna-","0","0","0","1","2","7","0","0","3","0","paragraph"
"tional Conference on Document Analysis and Recognition.,","0","0","0","1","3","7","0","0","3","0","paragraph"
"906–910. IEEE.","0","0","0","1","1","2","0","0","1","1","paragraph"
"Pedregosa, F.; Varoquaux, G.; Gramfort, A.; Michel, V.;","0","0","0","1","2","8","0","0","3","0","paragraph"
