"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"Terrorism","1","0","0","1","2","1","0","0","1","0","heading"
"an act, including but not limited to the use of force or violence","0","0","0","1","0","13","0","2","4","0","paragraph"
"and/or the threat thereof, of any person or group(s) of persons,","0","0","0","1","0","11","0","0","2","1","paragraph"
"whether acting alone or on behalf of or in connection with any","0","0","0","1","0","12","0","1","2","0","paragraph"
"organisation(s) or governments, committed for political, religious,","0","0","0","1","0","7","0","1","2","0","paragraph"
"ideological or similar purposes including the intention to influence","0","0","0","1","0","9","0","2","2","0","paragraph"
"AXA Travel Insurance Draft Ulster Bank Black MasterCard NI - 11 2011","0","0","0","1","2","12","0","0","0","0","paragraph"
"any government and/or to put the public, or any section of the public,","0","0","0","1","0","13","0","1","4","0","paragraph"
"in fear.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Trip","1","0","0","1","2","1","0","0","1","0","heading"
"any journey made by you worldwide up to 60 consecutive days","0","0","0","0","0","11","0","1","2","0","paragraph"
"during the period of cover, for which 100% of the total cost of pre-","0","0","0","0","0","14","0","0","4","0","paragraph"
"booked transport and/or accommodation has been charged to your","0","0","0","0","0","9","0","2","2","0","paragraph"
"covered card, provided this is booked a minimum of 2 nights in","0","0","0","0","0","12","0","2","3","0","paragraph"
"advance.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Any trip solely within the country of residence is only covered","0","0","0","0","3","11","0","1","3","0","paragraph"
"where you have pre - booked at least two nights’ accommodation in","0","0","0","0","0","12","0","3","2","0","paragraph"
"a hotel, motel, holiday camp, bed and breakfast, holiday cottage or","0","0","0","1","0","11","0","0","4","0","paragraph"
"similar accommodation rented for a fee. Cover for Benefits in Section","0","0","0","1","3","11","0","1","5","0","paragraph"
"H – Emergency Medical and Other Expenses Abroad and Section I –","0","0","0","1","2","12","0","0","3","0","paragraph"
"Hospital Benefit and Section L – Personal Liability are excluded in","0","0","0","1","3","11","0","1","3","0","paragraph"
"the country of residence.","0","0","0","0","0","4","0","0","2","0","paragraph"
"Unattended","1","0","0","1","2","1","0","1","0","0","heading"
"when you are not in full view of and not in a position to prevent","0","0","0","0","0","15","0","1","3","0","paragraph"
"unauthorised interference with your property or vehicle.","0","0","0","0","0","7","0","0","3","0","paragraph"
"Valuables","1","0","0","1","2","1","0","0","1","0","heading"
"jewellery, gold, silver, precious metal or precious or semiprecious","0","0","0","1","0","9","0","0","4","0","paragraph"
"stone articles, watches, furs, leather goods, cameras, camcorders,","0","0","0","1","0","8","0","0","6","0","paragraph"
"photographic audio video computer television and","0","0","0","1","0","6","0","0","1","0","paragraph"
"telecommunications equipment (including CD's, DVD's, tapes, films,","0","0","0","1","3","7","0","1","2","0","paragraph"
"cassettes, cartridges and headphones), computer games and","0","0","0","1","0","7","0","0","4","0","paragraph"
"associated equipment, telescopes, binoculars, portable DVD players,","0","0","0","1","3","7","0","0","1","0","paragraph"
"MP3 and MP4 players and any other item with a purchase price of £","0","0","0","1","3","14","0","0","5","0","paragraph"
"1,750 or more.","0","0","0","1","0","3","0","0","0","1","paragraph"
"EMERGENCY ASSISTANCE","1","1","0","1","1","2","0","0","1","0","heading"
"Contact AXA Assistance on Telephone: +XXXXX","0","0","1","0","3","6","0","0","3","0","paragraph"
"In the event of a serious illness or accident which may lead to in-","0","0","0","1","3","14","0","2","3","0","paragraph"
"patient hospital treatment, or before any arrangements are made for","0","0","0","1","0","10","0","1","2","0","paragraph"
"repatriation or in the event of curtailment necessitating your early","0","0","0","0","0","10","0","1","2","0","paragraph"
"return home or in the event of an emergency you must contact AXA","0","0","0","0","3","13","0","3","4","0","paragraph"
"Assistance (any minor illness or injury costs must be paid for by you","0","0","0","0","3","13","0","2","4","0","paragraph"
"and reclaimed). The service is available to you and operates 24","0","0","0","0","3","11","0","2","2","1","paragraph"
"hours a day, 365 days a year for advice, assistance, making","0","0","0","1","0","11","0","1","4","0","paragraph"
"arrangements for hospital admission, repatriation and authorisation","0","0","0","1","0","7","0","0","4","0","paragraph"
"of medical expenses. If this is not possible because the condition","0","0","0","1","3","11","0","0","2","0","paragraph"
"requires immediate emergency treatment you must contact AXA","0","0","0","0","3","8","0","3","3","0","paragraph"
"Assistance as soon as possible. Private medical treatment is not","0","0","0","0","3","10","0","0","2","0","paragraph"
"covered unless authorised specifically by AXA Assistance.","0","0","0","0","3","7","0","2","1","0","paragraph"
"Medical Assistance Abroad","0","0","0","1","2","3","0","0","1","0","paragraph"
"AXA Assistance has the medical expertise, contacts and facilities to","0","0","1","0","3","10","0","0","4","0","paragraph"
"help should you be injured in an accident or fall ill. AXA Assistance","0","0","1","0","3","13","0","3","4","0","paragraph"
"will also arrange transport home when this is considered to be","0","0","1","0","0","11","0","3","0","0","paragraph"
"medically necessary, or when you have notice of serious illness or","0","0","1","0","0","11","0","0","3","0","paragraph"
"death of a close relative at home.","0","0","1","0","0","7","0","0","3","0","paragraph"
"Payment for Medical Treatment Abroad","0","0","0","1","2","5","0","0","2","0","paragraph"
"If you are admitted to a hospital/clinic while outside the country of","0","0","1","0","3","12","0","1","3","0","paragraph"
"residence, AXA Assistance will arrange for medical expenses","0","0","1","0","3","8","0","2","2","0","paragraph"
"covered by the policy to be paid direct to the hospital/clinic. To take","0","0","1","1","3","13","0","3","2","0","paragraph"
"advantage of this benefit someone must contact AXA Assistance for","0","0","1","0","3","10","0","2","4","0","paragraph"
"you as soon as possible.","0","0","1","0","0","5","0","0","1","0","paragraph"
"For simple out-patient treatment, you should pay the hospital/clinic","0","0","1","0","3","9","0","2","3","0","paragraph"
"yourself and claim back medical expenses from us on your return to","0","0","1","0","0","12","0","1","4","0","paragraph"
"the country of residence. Beware of requests for you to sign for","0","0","1","0","3","12","0","2","4","0","paragraph"
"excessive treatment or charges. If in doubt regarding any such","0","0","1","1","3","10","0","1","3","0","paragraph"
"requests, please call AXA Assistance for guidance.","0","0","1","0","3","7","0","1","2","0","paragraph"
"RECIPROCAL HEALTH AGREEMENTS","1","1","0","1","1","3","0","0","1","0","heading"
"EUROPEAN UNION (EU), EUROPEAN ECONOMIC AREA (EEA)","0","0","0","1","1","7","0","0","4","0","paragraph"
"AND SWITZERLAND","0","0","0","1","1","2","0","0","1","0","paragraph"
"4","0","0","0","1","2","1","1","0","0","1","paragraph"
"Before travelling to a European Union (EU) country, the European","0","0","1","1","3","10","0","1","2","0","paragraph"
"Economic Area (EEA) or Switzerland, we recommend that you apply","0","0","1","0","3","10","0","2","5","0","paragraph"
"for a European Health Insurance Card (EHIC) via your local Post","0","0","1","0","3","11","0","0","3","0","paragraph"
"Office or online https://www.ehic.org.uk/Internet/home.do. This card","0","0","1","0","3","6","0","0","2","0","paragraph"
"entitles you to certain free or reduced cost health cover","0","0","0","0","0","10","0","2","2","0","paragraph"
"arrangements in the EU, EEA or Switzerland.","0","0","0","1","3","7","0","0","4","0","paragraph"
"AUSTRALIA","0","0","0","1","1","1","0","0","1","0","paragraph"
"When you are travelling to Australia and you register for treatment","0","0","0","0","3","11","0","2","4","0","paragraph"
"under the national Medicare scheme, Medicare provides:","0","0","0","1","3","7","0","1","2","0","paragraph"
"free treatment as an in-patient or out-patient at a public hospital;","0","0","0","1","0","11","0","0","4","0","paragraph"
"subsidised medicines","0","0","0","1","0","2","0","0","1","0","paragraph"
"Scheme; and","0","0","0","1","2","2","0","0","1","0","paragraph"
"under the Pharmaceutical Benefits","0","0","0","1","3","4","0","0","1","0","paragraph"
"benefits for medical treatment provided by doctors through","0","0","0","1","0","8","0","1","3","0","paragraph"
"private surgeries and Government Health Centres (not hospitals).","0","0","0","1","3","8","0","0","3","0","paragraph"
"You must enrol at Medicare offices in Australia if you will be","0","0","0","0","3","12","0","3","4","0","paragraph"
"receiving treatment. If you receive treatment before you enrol,","0","0","0","0","3","9","0","3","4","0","paragraph"
"Medicare benefits can be backdated, if you are eligible. To be","0","0","0","0","3","11","0","2","2","0","paragraph"
"eligible you must be a resident of the United Kingdom and will need","0","0","0","0","3","13","0","3","3","0","paragraph"
"to show your passport with an appropriate visa. If you do not enrol","0","0","0","0","3","13","0","2","3","0","paragraph"
"at Medicare offices we may reject your claim or limit the amount we","0","0","0","0","3","13","0","3","5","0","paragraph"
"pay to you. If you need treatment which cannot be carried out under","0","0","0","0","3","13","0","4","3","0","paragraph"
"Medicare you MUST contact our 24 hours Emergency","0","0","0","0","3","8","0","2","3","0","paragraph"
"Service before seeking private treatment. If you do not do so, we","0","0","0","0","3","12","0","1","3","0","paragraph"
"may reject your claim or limit the amount we pay to you.","0","0","0","0","0","12","0","4","4","0","paragraph"
"For more information you should contact: Health Insurance","0","0","0","0","3","8","0","2","3","0","paragraph"
"Commission, PO Box 1001, Tuggeranong, ACT 2901, Australia or","0","0","0","1","2","9","0","0","3","0","paragraph"
"visit their website at: www.hic.gov.au","0","0","0","0","0","5","0","1","1","1","paragraph"
"GENERAL CONDITIONS","1","1","0","1","1","2","0","0","1","0","heading"
"You must comply with the following conditions to have the full","0","0","0","0","3","11","0","3","2","0","paragraph"
"protection of the Benefit Schedule. If you do not comply we may at","0","0","0","0","3","13","0","2","4","0","paragraph"
"our option refuse to deal with your claim, or reduce the amount of","0","0","0","0","0","13","0","3","3","0","paragraph"
"any claim payment.","0","0","0","1","0","3","0","0","1","0","paragraph"
"The maximum age limit for medical benefits in Section H –","0","0","0","1","3","11","0","0","3","0","paragraph"
"Emergency Medical and Other Expenses Abroad and Section I –","0","0","0","1","2","10","0","0","4","0","paragraph"
"Hospital Benefit and benefits related to a medical condition in","0","0","0","1","3","10","0","1","3","0","paragraph"
"Section C – Cancellation and Curtailment Charges is 75 years","0","0","0","0","3","10","0","0","2","0","paragraph"
"inclusive.","0","0","0","1","0","1","0","0","0","0","paragraph"
"You are covered for trips of 60 consecutive days. The cover is","0","0","0","0","3","12","0","1","4","0","paragraph"
"limited to a total of 183 days outside of the country of residence","0","0","0","0","0","13","0","0","4","0","paragraph"
"in any 12 month period. Trips must begin and end in the country","0","0","0","0","3","13","0","3","3","0","paragraph"
"of residence.","1","0","0","1","0","2","0","0","1","0","heading"
"You must take all reasonable care and precautions to protect","0","0","0","0","3","10","0","3","3","0","paragraph"
"yourself against accident, illness, disease or injury and to","0","0","0","0","0","9","0","0","5","0","paragraph"
"safeguard your property against loss, theft or damage. You must","0","0","0","0","3","10","0","2","5","0","paragraph"
"act as if you are not covered and take steps to minimise your","0","0","0","0","0","13","0","4","2","0","paragraph"
"loss as much as possible and take reasonable steps to prevent a","0","0","0","1","0","12","0","2","2","0","paragraph"
"further incident and to recover missing property.","0","0","0","1","0","7","0","2","2","0","paragraph"
"In the event of curtailment necessitating your early return home","0","0","0","0","3","10","0","1","2","0","paragraph"
"you must contact AXA Assistance. The service is available to","0","0","0","0","3","10","0","2","3","0","paragraph"
"you and operates 24 hours a day, 365 days a year for advice","0","0","0","0","0","13","0","1","2","0","paragraph"
"and assistance with your return home. AXA Assistance will","0","0","0","0","3","9","0","1","3","0","paragraph"
"arrange transport home when you have notice of serious illness,","0","0","0","0","0","10","0","1","3","0","paragraph"
"imminent demise, or death of a close relative in the country of","0","0","0","0","0","12","0","0","4","0","paragraph"
"residence.","1","0","0","1","0","1","0","0","1","0","heading"
"You must tell us as soon as possible in the event of an","0","0","0","0","3","13","0","2","3","0","paragraph"
"emergency or if you are hospitalised (any minor illness or injury","0","0","0","0","0","11","0","1","4","0","paragraph"
"costs must be paid for by you and reclaimed).","0","0","0","0","0","9","0","3","2","0","paragraph"
"We ask that you notify us within 28 days of you becoming aware","0","0","0","0","3","13","0","3","5","0","paragraph"
"of any incident or loss leading to a claim other than a claim in the","0","0","0","1","0","15","0","1","4","0","paragraph"
"above point, and you return your completed claim form and any","0","0","0","0","0","11","0","2","3","0","paragraph"
"additional information to us as soon as possible.","0","0","0","0","0","8","0","0","2","0","paragraph"
"You must report all incidents to the local Police in the country","0","0","0","0","3","12","0","2","4","0","paragraph"
"where it occurs and obtain a crime or lost property report, which","0","0","0","1","0","12","0","3","3","0","paragraph"
"includes an incident number.","0","0","0","1","0","4","0","1","1","0","paragraph"
"You must not abandon any property for us to deal with or","0","0","0","0","3","12","0","3","3","0","paragraph"
"dispose of any damaged items as we may need to see them.","0","0","0","0","0","12","0","5","3","0","paragraph"
"You or your legal representatives must supply at your own","0","0","0","0","3","10","0","2","2","0","paragraph"
"expense all information, evidence, medical certificates, original","0","0","0","1","0","7","0","0","4","0","paragraph"
"invoices, receipts, reports, assistance that may be needed","0","0","0","1","0","8","0","2","2","0","paragraph"
"AXA Travel Insurance Draft Ulster Bank Black MasterCard NI - 11 2011","0","0","0","1","2","12","0","0","0","0","paragraph"
"including details of other insurance policies that may cover the","0","0","0","1","0","10","0","3","2","0","paragraph"
"loss. We may refuse to reimburse you for any expenses for","0","0","0","0","3","11","0","3","4","0","paragraph"
"which you cannot provide receipts or bills. Please keep copies of","0","0","0","0","3","11","0","3","4","0","paragraph"
"all documents sent to us.","0","0","0","0","0","5","0","1","2","0","paragraph"
"You must not admit, deny, settle, reject, negotiate or make any","0","0","0","0","3","11","0","7","1","0","paragraph"
"arrangement for any claim without our permission.","0","0","0","0","0","7","0","0","3","0","paragraph"
"Tell us and provide full details in writing immediately if someone","0","0","0","0","3","11","0","3","3","0","paragraph"
"is holding you responsible for damage to their property or bodily","0","0","0","0","0","11","0","1","4","0","paragraph"
"injury to them. You must also immediately send us any writ or","0","0","0","0","3","12","0","2","5","0","paragraph"
"summons, letter of claim or other document.","0","0","0","1","0","7","0","0","4","0","paragraph"
"In the event of a claim and if we require it, you must agree to be","0","0","0","0","3","16","0","3","5","0","paragraph"
"examined by a medical practitioner of our choice, at our","0","0","0","0","0","10","0","1","2","0","paragraph"
"expense. In the event of your death we may also request and","0","0","0","0","3","12","0","2","4","0","paragraph"
"will pay for a post-mortem examination.","0","0","0","1","0","6","0","2","1","0","paragraph"
"If we provide transportation or settle your claim and as a result","0","0","0","0","3","12","0","2","4","0","paragraph"
"you have unused travel ticket(s) you must surrender those","0","0","0","0","0","9","0","2","3","0","paragraph"
"tickets to us. If you do not we will deduct the amount of those","0","0","0","0","3","14","0","2","5","0","paragraph"
"tickets from any amount paid to you.","0","0","0","0","0","7","0","1","3","0","paragraph"
"We have the right, if we choose, in your name but at our","0","0","0","0","3","13","0","1","4","0","paragraph"
"expense to:","0","0","0","1","0","2","0","0","1","0","paragraph"
"a) take over the defence or settlement of any claim;","0","0","0","1","0","10","0","1","3","0","paragraph"
"b) take legal action in your name to get compensation from","0","0","0","0","0","11","0","1","3","0","paragraph"
"anyone else for our own benefit or to get back from","0","0","0","0","0","11","0","0","2","0","paragraph"
"anyone else any payments that have already been made;","0","0","0","1","0","9","0","1","2","0","paragraph"
"c) take any action to get back any lost property or property","0","0","0","1","0","12","0","1","3","0","paragraph"
"believed to be lost.","0","0","0","1","0","4","0","2","0","0","paragraph"
"If you or anyone acting for you in any respect, attempts to gain","0","0","0","0","3","13","0","3","4","0","paragraph"
"funds, information or other assets by deception or any other","0","0","0","1","0","10","0","0","4","0","paragraph"
"illegal means, including deliberate misrepresentation or omission","0","0","0","1","0","7","0","1","3","0","paragraph"
"of facts in order to misrepresent the true situation, this policy","0","0","0","1","0","11","0","1","3","0","paragraph"
"shall become void. We may inform the police and you must","0","0","0","0","3","11","0","5","3","0","paragraph"
"repay to us any amount already received under the policy.","0","0","0","0","0","10","0","2","3","0","paragraph"
"If we pay any expense for which you are not covered, you must","0","0","0","0","3","13","0","3","4","0","paragraph"
"pay this back within one month of our asking.","0","0","0","0","0","9","0","1","2","0","paragraph"
"We will make every effort to apply the full range of services in all","0","0","0","0","3","14","0","3","4","0","paragraph"
"circumstances as shown in your Policy booklet. Remote","0","0","0","0","3","8","0","1","3","0","paragraph"
"geographical locations or unforeseeable adverse local conditions","0","0","0","1","0","7","0","0","2","0","paragraph"
"may prevent the normal standard of service being provided.","0","0","0","1","0","9","0","3","2","0","paragraph"
"We may at any time pay to you our full liability under the Policy","0","0","0","0","3","14","0","2","5","0","paragraph"
"after which no further payments will be made in any respect.","0","0","0","1","0","11","0","2","2","0","paragraph"
"If at the time of any incident which results in a claim under this","0","0","0","1","3","14","0","1","3","0","paragraph"
"Benefit Schedule, there is another insurance covering the same","0","0","0","0","3","9","0","1","2","0","paragraph"
"loss, damage, expense or liability we will not pay more than our","0","0","0","0","0","12","0","2","5","0","paragraph"
"proportional share (not applicable","0","0","0","1","0","4","0","0","1","0","paragraph"
"Accident).","0","0","0","1","2","1","0","0","1","0","paragraph"
"to Section K – Travel","0","0","0","1","2","5","0","0","2","0","paragraph"
"If you possess multiple Ulster Bank cards you may only claim","0","0","0","0","3","11","0","3","3","0","paragraph"
"and we will only pay up to the highest limit of the cards, the","0","0","0","0","0","14","0","2","3","0","paragraph"
"benefit values will not be cumulative","0","0","0","1","0","6","0","1","1","0","paragraph"
"GENERAL EXCLUSIONS","1","1","0","1","1","2","0","0","1","0","heading"
"These exclusions apply throughout your Benefit Schedule. We will","0","0","0","0","3","9","0","2","3","0","paragraph"
"not pay for claims arising directly or indirectly from:","0","0","0","1","0","9","0","2","1","0","paragraph"
"Any pre-existing medical conditions.","0","0","0","0","3","4","0","0","1","0","paragraph"
"War, invasion, acts of foreign enemies, hostilities or warlike","0","0","0","1","3","9","0","0","5","0","paragraph"
"operations (whether war be declared or not), civil war, rebellion,","0","0","0","1","0","10","0","1","4","0","paragraph"
"terrorism, revolution, insurrection, civil commotion assuming","0","0","0","0","0","6","0","1","4","0","paragraph"
"the proportions of or amounting to an uprising, military or","0","0","0","1","0","10","0","1","3","0","paragraph"
"usurped power but this exclusion shall not apply to losses under","0","0","0","1","0","11","0","2","3","0","paragraph"
"Section H – Emergency Medical and Other Expenses Abroad,","0","0","0","1","2","9","0","0","3","0","paragraph"
"Section I – Hospital Benefit and Section K – Travel Accident","0","0","0","1","2","11","0","0","4","0","paragraph"
"unless such losses are caused by nuclear, chemical or","0","0","0","1","0","9","0","1","2","0","paragraph"
"biological attack, or the disturbances were already taking place","0","0","0","1","0","9","0","1","3","0","paragraph"
"at the beginning of any trip.","0","0","0","0","0","6","0","0","2","0","paragraph"
"Ionising radiation or contamination by radioactivity from any","0","0","0","1","3","8","0","1","3","0","paragraph"
"nuclear fuel or from any nuclear waste, from combustion of","0","0","0","1","0","10","0","0","3","0","paragraph"
"nuclear fuel, the radioactive, toxic, explosive or other hazardous","0","0","0","1","0","9","0","0","1","0","paragraph"
"properties of any nuclear assembly or nuclear component of","0","0","0","1","0","9","0","0","3","0","paragraph"
"such assembly.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Loss, destruction or damage directly occasioned by pressure","0","0","0","1","3","8","0","1","4","0","paragraph"
"waves caused by aircraft and other aerial devices travelling at","0","0","0","1","0","10","0","2","3","0","paragraph"
"sonic or supersonic speeds.","0","0","0","1","0","4","0","0","1","0","paragraph"
"5","0","0","0","1","2","1","1","0","0","1","paragraph"
"Your participation in or practice of any sport or activity unless it","0","0","0","0","3","12","0","0","4","0","paragraph"
"is shown as covered in the list of Sports and Activities on page","0","0","0","0","3","13","0","2","4","0","paragraph"
"6.","0","0","0","1","2","1","0","0","0","1","paragraph"
"Your engagement in or practice of: manual work involving the","0","0","0","0","3","10","0","1","3","0","paragraph"
"use of dangerous equipment in connection with a profession","0","0","0","1","0","9","0","0","4","0","paragraph"
"business or trade, flying except as a fare paying passenger in a","0","0","0","1","0","12","0","2","4","0","paragraph"
"fully-licensed passenger-carrying aircraft, the use of motorised","0","0","0","1","0","7","0","3","2","0","paragraph"
"two or three wheeled vehicles unless a full driving licence issued","0","0","0","1","0","11","0","1","1","2","paragraph"
"in your country of residence is held permitting the use of such","0","0","0","0","0","12","0","2","3","0","paragraph"
"vehicles, professional entertaining, professional sports, racing","0","0","0","1","0","6","0","0","2","0","paragraph"
"(other than on foot), motor rallies and motor competitions, or any","0","0","0","1","0","11","0","0","2","0","paragraph"
"tests for speed or endurance.","0","0","0","1","0","5","0","0","3","0","paragraph"
"Any claim resulting from you attempting or committing suicide;","0","0","0","0","3","9","0","3","3","0","paragraph"
"deliberately injuring yourself; using any drug not prescribed by a","0","0","0","1","0","10","0","3","2","0","paragraph"
"registered medical practitioner, being addicted to any drugs, or","0","0","0","1","0","9","0","1","2","0","paragraph"
"abusing solvents, drugs, or alcohol, or being under the influence","0","0","0","1","0","10","0","1","4","0","paragraph"
"of drugs, solvents, or alcohol.","0","0","0","1","0","5","0","0","3","0","paragraph"
"Self exposure to needless peril (except in an attempt to save","0","0","0","1","3","11","0","1","3","0","paragraph"
"human life).","0","0","0","1","0","2","0","0","1","0","paragraph"
"Any claim resulting from your involvement in a fight except in","0","0","0","0","3","11","0","1","3","0","paragraph"
"self-defence.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Your travel against any health requirements stipulated by the","0","0","0","0","3","9","0","1","2","0","paragraph"
"carrier, their handling agents or any other public transport","0","0","0","0","0","9","0","1","3","0","paragraph"
"provider.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Your own unlawful action or any criminal proceedings against","0","0","0","0","3","9","0","0","2","0","paragraph"
"you.","1","0","0","1","0","1","0","0","1","0","paragraph"
"Any claim where you are entitled to indemnity under any other","0","0","0","0","3","11","0","1","3","0","paragraph"
"insurance, including any amounts recoverable from any other","0","0","0","1","0","8","0","1","2","0","paragraph"
"source, except in respect of any excess beyond the amount","0","0","0","1","0","10","0","0","4","0","paragraph"
"which would have been covered under such other Insurance, or","0","0","0","1","3","10","0","2","1","0","paragraph"
"any amount recoverable from any","0","0","0","1","0","5","0","0","1","0","paragraph"
"benefits herein not been effected.","0","0","0","1","0","5","0","1","1","0","paragraph"
"other source, had these","0","0","0","1","0","4","0","0","1","0","paragraph"
"Any other loss, damage or additional expense following on from","0","0","0","1","3","10","0","1","3","0","paragraph"
"the event for which you are claiming. Examples of such loss,","0","0","0","0","3","11","0","1","4","0","paragraph"
"damage or additional expenses would be the cost incurred in","0","0","0","1","0","10","0","2","3","0","paragraph"
"preparing a claim, loss of earnings, loss or costs incurred arising","0","0","0","1","0","11","0","3","5","0","paragraph"
"from the interruption of your business, inconvenience, distress,","0","0","0","0","0","8","0","0","3","0","paragraph"
"or loss of enjoyment.","0","0","0","1","0","4","0","0","2","0","paragraph"
"Operational duties as a member of the Armed Forces.","0","0","0","1","3","9","0","0","3","0","paragraph"
"Your travel to a country or specific area or event to which a","0","0","0","0","3","13","0","0","4","0","paragraph"
"government agency in the country of residence or the World","0","0","0","0","3","10","0","0","4","0","paragraph"
"Health Organisation has advised the public not to travel, or","0","0","0","1","3","10","0","2","2","0","paragraph"
"which are officially under embargo by the United Nations.","0","0","0","1","3","9","0","0","2","0","paragraph"
"Any claim caused by you climbing, jumping or moving from one","0","0","0","0","3","11","0","4","2","0","paragraph"
"balcony to another regardless of the height of the balcony.","0","0","0","1","0","10","0","1","2","0","paragraph"
"Any costs you would have been required or been expected to","0","0","0","0","3","11","0","3","2","0","paragraph"
"pay, if the event resulting in the claim had not happened.","0","0","0","1","0","11","0","3","2","0","paragraph"
"Any circumstances you are aware of that could reasonably be","0","0","0","0","3","10","0","1","2","0","paragraph"
"expected to give rise to a claim on this policy.","0","0","0","1","0","10","0","2","3","0","paragraph"
"Costs of telephone calls or faxes, meals, taxi fares (with the","0","0","0","1","3","11","0","0","5","0","paragraph"
"exception of the taxi costs incurred for the initial journey to a","0","0","0","1","0","12","0","1","3","0","paragraph"
"hospital abroad due to your illness or injury), newspapers,","0","0","0","0","0","9","0","0","4","0","paragraph"
"laundry costs, or interpreters’ fees.","0","0","0","1","0","5","0","0","2","0","paragraph"
"Cover for Benefits in Section H – Emergency Medical and Other","0","0","0","1","2","11","0","0","4","0","paragraph"
"Expenses Abroad, Section I – Hospital Benefit and Section L –","0","0","0","1","2","11","0","0","3","0","paragraph"
"Personal Liability is excluded in the country of residence.","0","0","0","0","3","9","0","1","3","0","paragraph"
"SPORTS AND ACTIVITIES","1","1","0","1","1","3","0","0","2","0","heading"
"You are covered under Section H – Emergency Medical and Other","0","0","0","0","3","11","0","1","3","0","paragraph"
"Expenses Abroad for the following activities provided your","0","0","0","0","3","8","0","2","2","0","paragraph"
"participation in them is not the sole or main reason for your trip.","0","0","0","0","0","13","0","0","4","0","paragraph"
"Cover under Section K – Travel Accident and Section L – Personal","0","0","0","1","3","12","0","1","3","0","paragraph"
"Liability for those sports or activities marked with * is excluded.","0","0","0","1","3","11","0","2","3","0","paragraph"
"*Abseiling","0","0","0","1","3","1","0","1","0","0","paragraph"
"*Archery","0","0","0","1","3","1","0","0","1","0","paragraph"
"Badminton","0","0","0","1","2","1","0","0","1","0","paragraph"
"Baseball","0","0","0","1","2","1","0","0","1","0","paragraph"
"Basketball","0","0","0","1","2","1","0","0","1","0","paragraph"
"Bowling","0","0","0","1","2","1","0","0","1","0","paragraph"
"Camel Riding","0","0","0","1","2","2","0","0","1","0","paragraph"
"Canoeing (up to grade/class 2)","0","0","0","1","3","5","0","1","1","1","paragraph"
"*Canoeing (up to grade/class 3 to 4)","0","0","0","1","3","7","0","1","1","2","paragraph"
"AXA Travel Insurance Draft Ulster Bank Black MasterCard NI - 11 2011","0","0","0","1","2","12","0","0","0","0","paragraph"
"*Clay pigeon shooting","0","0","0","1","3","3","0","0","1","0","paragraph"
"Cricket","0","0","0","1","2","1","0","0","1","0","paragraph"
"*Cross country skiing","0","0","0","1","3","3","0","0","1","0","paragraph"
"Elephant Riding","0","0","0","1","2","2","0","0","1","0","paragraph"
"*Fell running","0","0","0","1","3","2","0","1","1","0","paragraph"
"*Fencing","0","0","0","1","3","1","0","1","0","0","paragraph"
"Fishing","0","0","0","1","2","1","0","0","1","0","paragraph"
"Football","0","0","0","1","2","1","0","0","1","0","paragraph"
"*Glacier Skiing","0","0","0","1","3","2","0","0","1","0","paragraph"
"*Go- Karting","0","0","0","1","2","2","0","0","1","0","paragraph"
"Golf","0","0","0","1","2","1","0","0","1","0","paragraph"
"Hockey","0","0","0","1","2","1","0","0","1","0","paragraph"
"*Horse Riding","0","0","0","1","3","2","0","0","1","0","paragraph"
"Horse Trekking","0","0","0","1","2","2","0","0","1","0","paragraph"
"*Hot air ballooning","0","0","0","1","3","3","0","0","1","0","paragraph"
"Ice Skating (on recognised ski rinks)","0","0","0","1","3","6","0","1","2","0","paragraph"
"*Jet Biking","0","0","0","1","2","2","0","0","1","0","paragraph"
"*Jet Skiing","0","0","0","1","2","2","0","0","1","0","paragraph"
"Kitesurfing","0","0","0","1","2","1","0","0","1","0","paragraph"
"Monoskiing","0","0","0","1","2","1","0","1","0","0","paragraph"
"*Mountain bicycling on tarmac","0","0","0","1","3","4","0","1","1","0","paragraph"
"Netball","0","0","0","1","2","1","0","0","1","0","paragraph"
"Orienteering","0","0","0","1","2","1","0","1","0","0","paragraph"
"*Paintball","0","0","0","1","3","1","0","0","1","0","paragraph"
"Pony Trekking","0","0","0","1","2","2","0","0","1","0","paragraph"
"Racquetball","0","0","0","1","2","1","0","0","1","0","paragraph"
"Road Cycling","0","0","0","1","2","2","0","0","1","0","paragraph"
"Roller skating","0","0","0","1","3","2","0","0","1","0","paragraph"
"Rounders","0","0","0","1","2","1","0","0","1","0","paragraph"
"Running","0","0","0","1","2","1","0","1","0","0","paragraph"
"Sailing (within 20 Nautical Miles of the coastline)","0","0","0","1","3","8","0","0","3","0","paragraph"
"*Sailing (Outside 20 Nautical Miles of the coastline)","0","0","0","1","3","8","0","0","3","0","paragraph"
"Scuba diving (Unqualified and above 18 metres)","0","0","0","1","3","7","0","0","2","0","paragraph"
"*Scuba diving (Qualified and above 40 metres)","0","0","0","1","3","7","0","0","3","0","paragraph"
