"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"from public professional profiles in","0","0","0","1","0","5","0","0","1","0","paragraph"
"order to provide hiQ’s","0","0","0","1","3","4","0","1","2","0","paragraph"
"employees’ skill sets.”","0","0","0","1","0","3","0","0","1","0","paragraph"
"customers information about their","0","0","0","1","0","4","0","0","1","0","paragraph"
"In recent years, LinkedIn has explored ways to capitalize","0","0","0","1","3","9","0","2","3","0","paragraph"
"on the vast amounts of data contained in LinkedIn profiles","0","0","0","1","3","10","0","1","2","0","paragraph"
"by marketing new products. In June 2017, LinkedIn’s Chief","0","0","0","1","3","9","0","1","3","0","paragraph"
"10 HIQ LABS V. LINKEDIN","0","0","0","0","1","5","0","1","1","1","paragraph"
"Executive Officer (“CEO”), Jeff Weiner, appearing on CBS,","0","0","0","1","3","8","0","1","4","0","paragraph"
"explained that LinkedIn hoped to “leverage all this","0","0","0","1","3","8","0","3","1","0","paragraph"
"extraordinary data we’ve been able to collect by virtue of","0","0","0","1","0","10","0","2","3","0","paragraph"
"having 500 million people join the site.” Weiner mentioned","0","0","0","1","3","9","0","3","3","1","paragraph"
"as possibilities providing employers with data-driven","0","0","0","1","0","6","0","2","2","0","paragraph"
"insights about what skills they will need to grow and where","0","0","0","1","0","11","0","3","3","0","paragraph"
"they can find employees with those skills. Since then,","0","0","0","1","3","9","0","2","3","0","paragraph"
"LinkedIn has announced a new product, Talent Insights,","0","0","0","1","3","8","0","1","3","0","paragraph"
"which analyzes LinkedIn data to provide companies with","0","0","0","1","3","8","0","2","2","0","paragraph"
"such data-driven information.6","0","0","0","1","0","3","0","1","1","0","paragraph"
"In May 2017, LinkedIn sent hiQ a cease-and-desist letter,","0","0","0","1","3","9","0","2","3","0","paragraph"
"asserting that hiQ was in violation of LinkedIn’s User","0","0","0","1","3","9","0","1","4","0","paragraph"
"Agreement and demanding that hiQ stop accessing and","0","0","0","1","3","8","0","3","2","0","paragraph"
"copying data from LinkedIn’s server. The letter stated that if","0","0","0","1","3","10","0","2","3","0","paragraph"
"hiQ accessed LinkedIn’s data in the future, it would be","0","0","0","1","3","10","0","2","5","0","paragraph"
"violating state and federal law, including the Computer","0","0","0","1","3","8","0","2","2","0","paragraph"
"Fraud and Abuse Act (“CFAA”), the Digital Millennium","0","0","0","1","3","8","0","0","3","0","paragraph"
"Copyright Act (“DMCA”), California Penal Code § 502(c),","0","0","0","1","3","8","0","0","2","0","paragraph"
"and the California common law of trespass. The letter further","0","0","0","1","3","10","0","0","3","0","paragraph"
"stated that LinkedIn had “implemented technical measures","0","0","0","1","3","7","0","2","2","0","paragraph"
"to prevent hiQ from accessing, and assisting others to access,","0","0","0","1","3","10","0","4","2","0","paragraph"
"LinkedIn’s site, through systems that detect, monitor, and","0","0","0","1","3","8","0","2","2","0","paragraph"
"block scraping activity.”","0","0","0","1","0","3","0","0","1","0","paragraph"
"6 The record does not specifically name Talent Insights, but at a","0","0","0","0","3","12","0","1","2","1","paragraph"
"district court hearing on June 29, 2017, counsel for hiQ referenced Mr.","0","0","0","1","3","12","0","1","5","0","paragraph"
"Weiner’s statements on CBS and stated that “in the past 24 hours we’ve","0","0","0","1","3","13","0","2","4","0","paragraph"
"received word . . . that LinkedIn is launching a product that is essentially","0","0","0","1","3","14","0","2","3","0","paragraph"
"the same or very similar to [hiQ’s] Skill Mapper, and trying to market it","0","0","0","1","3","14","0","2","3","0","paragraph"
"head-to-head against us.” LinkedIn has since launched Talent Insights,","0","0","0","1","3","9","0","1","5","0","paragraph"
"which, among other things, promises to help employers “understand the","0","0","0","1","0","10","0","3","2","0","paragraph"
". . . skills that are growing fastest at your company.” See","0","0","0","0","3","12","0","2","2","0","paragraph"
"https://business.linkedin.com/talent-solutions/blog/product-updates/201","0","0","0","1","0","1","0","0","1","0","paragraph"
"8/linkedin-talent-insights-now-available (last visited July 12, 2019).","0","0","0","1","3","6","0","1","1","1","paragraph"
"HIQ LABS V. LINKEDIN 11","0","0","0","0","1","5","0","1","1","0","paragraph"
"HiQ’s response was to demand that LinkedIn recognize","0","0","0","1","3","8","0","1","2","0","paragraph"
"hiQ’s right to access LinkedIn’s public pages and to threaten","0","0","0","1","3","10","0","3","2","0","paragraph"
"to seek an injunction if LinkedIn refused. A week later, hiQ","0","0","0","1","3","11","0","2","2","0","paragraph"
"filed suit, seeking injunctive relief based on California law","0","0","0","1","3","9","0","3","3","0","paragraph"
"and a declaratory judgment that LinkedIn could not lawfully","0","0","0","1","3","9","0","1","1","0","paragraph"
"invoke the CFAA, the DMCA, California Penal Code","0","0","0","1","3","8","0","1","3","0","paragraph"
"§ 502(c), or the common law of trespass against it. HiQ also","0","0","0","1","3","12","0","0","4","0","paragraph"
"filed a request for a temporary restraining order, which the","0","0","0","1","0","10","0","1","2","0","paragraph"
"parties subsequently agreed to convert into a motion for a","0","0","0","1","0","10","0","2","2","0","paragraph"
"preliminary injunction.","0","0","0","1","0","2","0","0","1","0","paragraph"
"The district court granted hiQ’s motion. It ordered","0","0","0","1","3","8","0","2","3","0","paragraph"
"LinkedIn to withdraw its cease-and-desist letter, to remove","0","0","0","1","3","8","0","3","1","0","paragraph"
"any existing technical barriers to hiQ’s access to public","0","0","0","1","3","9","0","1","3","0","paragraph"
"profiles, and to refrain from putting in place any legal or","0","0","0","1","0","11","0","2","2","0","paragraph"
"technical measures with the effect of blocking hiQ’s access","0","0","0","1","3","9","0","1","4","0","paragraph"
"to public profiles. LinkedIn timely appealed.","0","0","0","1","3","6","0","1","2","0","paragraph"
"“A plaintiff","0","0","0","1","3","2","0","0","1","0","paragraph"
"II.","1","0","0","1","1","1","0","0","1","0","heading"
"seeking a preliminary injunction must","0","0","0","1","0","5","0","2","1","0","paragraph"
"establish that he is likely to succeed on the merits, that he is","0","0","0","1","0","13","0","2","3","0","paragraph"
"likely to suffer irreparable harm in the absence of","0","0","0","1","0","9","0","1","2","0","paragraph"
"preliminary relief, that the balance of equities tips in his","0","0","0","1","0","10","0","0","3","0","paragraph"
"favor, and that an injunction is in the public interest.” Winter","0","0","0","0","3","11","0","0","4","0","paragraph"
"v. Nat. Res. Def. Council, Inc., 555 U.S. 7, 20 (2008). All","0","0","0","0","2","12","0","0","5","3","paragraph"
"four elements must be satisfied. See, e.g., Am. Trucking","0","0","0","0","3","9","0","2","3","1","paragraph"
"Ass’n v. City of Los Angeles, 559 F.3d 1046, 1057 (9th Cir.","0","0","0","0","2","12","0","0","5","2","paragraph"
"2009). We use a “sliding scale” approach to these factors,","0","0","0","1","3","10","0","2","3","0","paragraph"
"according to which “a stronger showing of one element may","0","0","0","1","0","10","0","2","1","1","paragraph"
"offset a weaker showing of another.” Alliance for the Wild","0","0","0","0","3","10","0","1","3","0","paragraph"
"Rockies v. Cottrell, 632 F.3d 1127, 1131 (9th Cir. 2011). So,","0","0","0","0","2","11","0","0","3","1","paragraph"
"when the balance of hardships tips sharply in the plaintiff’s","0","0","0","1","0","10","0","0","2","0","paragraph"
"favor, the plaintiff need demonstrate only “serious questions","0","0","0","1","0","8","0","2","1","0","paragraph"
"going to the merits.” Id. at 1135.","0","0","0","0","3","7","0","1","2","0","paragraph"
"12 HIQ LABS V. LINKEDIN","0","0","0","0","1","5","0","0","1","1","paragraph"
"Applying that sliding scale approach, the district court","0","0","0","1","3","8","0","2","1","0","paragraph"
"granted hiQ a preliminary injunction, concluding that the","0","0","0","1","3","8","0","2","2","0","paragraph"
"balance of hardships tips sharply in hiQ’s favor and that hiQ","0","0","0","1","3","11","0","0","5","0","paragraph"
"raised serious questions on the merits. We review the district","0","0","0","1","3","10","0","2","4","0","paragraph"
"court’s decision to grant a preliminary injunction for abuse","0","0","0","1","0","9","0","1","3","0","paragraph"
"of discretion.","0","0","0","1","0","2","0","0","1","0","paragraph"
"constitutes an","0","0","0","1","0","2","0","1","0","0","paragraph"
"The grant of a preliminary injunction","0","0","0","1","3","6","0","0","2","0","paragraph"
"abuse of discretion if the district court’s","0","0","0","1","0","7","0","0","2","0","paragraph"
"evaluation or balancing of the pertinent factors is “illogical,","0","0","0","1","0","9","0","0","3","0","paragraph"
"implausible, or without support in the record.” Doe v. Kelly,","0","0","0","0","3","10","0","0","4","0","paragraph"
"878 F.3d 710, 713 (9th Cir. 2017).","0","0","0","1","2","7","0","0","2","2","paragraph"
"A. Irreparable Harm","1","0","0","1","2","3","0","0","1","0","heading"
"We begin with the likelihood of irreparable injury to hiQ","0","0","0","1","3","10","0","1","4","0","paragraph"
"if preliminary relief were not granted.","0","0","0","1","0","6","0","1","1","0","paragraph"
"“[M]onetary injury is not normally considered","0","0","0","1","3","6","0","1","1","0","paragraph"
"irreparable.” Los Angeles Mem’l Coliseum Comm’n v. Nat’l","0","0","0","0","3","8","0","0","2","0","paragraph"
"Football League, 634 F.2d 1197, 1202 (9th Cir. 1980).","0","0","0","0","2","9","0","0","3","1","paragraph"
"Nonetheless, “[t]he threat of being driven out of business is","0","0","0","1","3","10","0","1","2","0","paragraph"
"sufficient to establish irreparable harm.” Am. Passage Media","0","0","0","0","3","8","0","1","2","0","paragraph"
"Corp. v. Cass Commc’ns, Inc., 750 F.2d 1470, 1474 (9th Cir.","0","0","0","0","2","11","0","0","5","1","paragraph"
"1985). As the Second Circuit has explained, “[t]he loss of","0","0","0","1","3","10","0","1","1","0","paragraph"
". . . an ongoing business representing many years of effort","0","0","0","1","0","11","0","1","2","0","paragraph"
"and the livelihood of its . . . owners, constitutes irreparable","0","0","0","1","0","11","0","1","2","0","paragraph"
"harm. What plaintiff stands to lose cannot be fully","0","0","0","1","3","9","0","3","2","0","paragraph"
"compensated by subsequent monetary damages.” Roso Lino","0","0","0","0","3","7","0","1","2","0","paragraph"
"Beverage Distributors, Inc. v. Coca Cola Bottling Co. of","0","0","0","1","2","9","0","0","3","0","paragraph"
"New York, Inc., 749 F.2d 124, 125–26 (2d Cir. 1984) (per","0","0","0","0","2","11","0","0","4","2","paragraph"
"curiam). Thus, showing a threat of “extinction” is enough to","0","0","0","1","3","10","0","1","3","0","paragraph"
"establish irreparable harm, even when damages may be","0","0","0","1","0","8","0","2","2","0","paragraph"
"available and the amount of direct financial harm is","0","0","0","1","0","9","0","0","1","0","paragraph"
"ascertainable. Am. Passage Media Corp., 750 F.2d at 1474.","0","0","0","0","3","9","0","0","2","1","paragraph"
"The district court found credible hiQ’s assertion that the","0","0","0","1","3","9","0","1","3","0","paragraph"
"survival of its business is threatened absent a preliminary","0","0","0","1","0","9","0","1","2","0","paragraph"
"injunction. The","0","0","0","1","3","2","0","0","1","0","paragraph"
"finding.","0","0","0","1","0","1","0","0","1","0","paragraph"
"HIQ LABS V. LINKEDIN","0","0","0","1","1","4","0","1","1","0","paragraph"
"record provides ample","0","0","0","1","0","3","0","1","1","0","paragraph"
"13","0","0","0","1","2","1","1","0","0","1","paragraph"
"support for that","0","0","0","1","0","3","0","0","1","0","paragraph"
"According to hiQ’s CEO, “hiQ’s entire business depends","0","0","0","1","3","8","0","2","2","0","paragraph"
"on being able to access public LinkedIn member profiles,”","0","0","0","1","3","9","0","1","2","0","paragraph"
"as “there is no current viable alternative to LinkedIn’s","0","0","0","1","3","9","0","0","2","0","paragraph"
"member database to obtain data for hiQ’s Keeper and Skill","0","0","0","1","3","10","0","1","5","0","paragraph"
"Mapper services.” Without access to LinkedIn public profile","0","0","0","1","3","8","0","0","4","0","paragraph"
"data, the CEO averred, hiQ will likely be forced to breach its","0","0","0","1","3","12","0","4","2","0","paragraph"
"existing contracts with clients such as eBay, Capital One,","0","0","0","1","3","9","0","1","4","0","paragraph"
"and GoDaddy, and to pass up pending deals with prospective","0","0","0","1","3","10","0","2","2","0","paragraph"
"clients. The harm hiQ faces absent a preliminary injunction","0","0","0","1","3","9","0","1","3","0","paragraph"
"is not purely hypothetical. HiQ was in the middle of a","0","0","0","1","3","11","0","0","2","0","paragraph"
"financing round when it","0","0","0","1","0","4","0","0","1","0","paragraph"
"desist letter. The CEO","0","0","0","1","3","4","0","0","2","0","paragraph"
"received LinkedIn’s cease-and-","0","0","0","1","3","3","0","1","1","0","paragraph"
"reported that, in light of the","0","0","0","1","0","6","0","1","1","0","paragraph"
"uncertainty about the future viability of hiQ’s business, that","0","0","0","1","3","9","0","0","3","0","paragraph"
"financing round stalled, and several employees left the","0","0","0","1","0","8","0","2","2","0","paragraph"
"company. If LinkedIn prevails, hiQ’s CEO further asserted,","0","0","0","1","3","8","0","2","3","0","paragraph"
"hiQ would have to “lay off most if not all its employees, and","0","0","0","1","3","13","0","2","1","0","paragraph"
"shutter its operations.”","0","0","0","1","0","3","0","1","1","0","paragraph"
"LinkedIn maintains that hiQ’s business model does not","0","0","0","1","3","8","0","1","2","0","paragraph"
"depend on access to LinkedIn data. It insists that alternatives","0","0","0","1","3","10","0","2","4","0","paragraph"
"to LinkedIn data exist, and points in particular to the","0","0","0","1","3","10","0","1","2","0","paragraph"
"professional data some users post on Facebook. But hiQ’s","0","0","0","1","3","9","0","1","3","0","paragraph"
"model depends on access to publicly available data from","0","0","0","1","0","9","0","1","3","0","paragraph"
"people who choose to share their information with the world.","0","0","0","1","0","10","0","2","4","0","paragraph"
"Facebook data, by contrast, is not generally accessible, see","0","0","0","0","3","9","0","1","2","0","paragraph"
"infra p. 31, and","0","0","0","0","0","4","0","0","1","1","paragraph"
"source of data.","0","0","0","1","0","3","0","0","2","0","paragraph"
"therefore is not an equivalent alternative","0","0","0","1","0","6","0","0","1","0","paragraph"
"LinkedIn also urges that even if there is no adequate","0","0","0","1","3","10","0","1","1","0","paragraph"
"alternative database, hiQ could collect its own data through","0","0","0","1","3","9","0","2","2","0","paragraph"
"employee surveys. But hiQ is a data analytics company, not","0","0","0","1","3","10","0","0","3","0","paragraph"
"a data collection company. Suggesting that hiQ could","0","0","0","1","3","8","0","2","2","0","paragraph"
"fundamentally change the nature of its business, not simply","0","0","0","1","0","9","0","1","2","0","paragraph"
"14 HIQ LABS V. LINKEDIN","0","0","0","0","1","5","0","0","1","1","paragraph"
"the manner in which it conducts its current business, is a","0","0","0","1","0","11","0","1","3","0","paragraph"
"recognition that hiQ’s current business could not survive","0","0","0","1","3","8","0","2","2","0","paragraph"
"without access to LinkedIn public profile data. Creating a","0","0","0","1","3","9","0","1","3","0","paragraph"
"data collection system would undoubtedly require a","0","0","0","1","0","7","0","2","1","0","paragraph"
"considerable amount of time and expense. That hiQ could","0","0","0","1","3","9","0","1","4","0","paragraph"
"feasibly remain in business with no products to sell while","0","0","0","1","0","10","0","2","2","0","paragraph"
"raising the required capital and devising and implementing","0","0","0","1","0","8","0","2","3","0","paragraph"
"an entirely new","0","0","0","1","0","3","0","0","0","0","paragraph"
"dubious.","0","0","0","1","0","1","0","0","0","0","paragraph"
"data collection system is at least highly","0","0","0","1","0","7","0","0","1","0","paragraph"
"In short, the district court did not abuse its discretion in","0","0","0","1","3","11","0","1","2","0","paragraph"
"concluding on the preliminary injunction record that hiQ","0","0","0","1","3","8","0","1","1","0","paragraph"
"currently has no viable way to remain in business other than","0","0","0","1","0","11","0","1","2","0","paragraph"
"using LinkedIn public profile data for its Keeper and Skill","0","0","0","1","3","10","0","1","4","0","paragraph"
"Mapper services, and that HiQ therefore has demonstrated a","0","0","0","1","3","9","0","1","2","0","paragraph"
"likelihood of","0","0","0","1","0","2","0","0","1","0","paragraph"
"injunction.","0","0","0","1","0","1","0","0","1","0","paragraph"
"irreparable harm","0","0","0","1","0","2","0","0","1","0","paragraph"
"B. Balance of the Equities","1","0","0","1","2","5","0","0","2","0","heading"
"absent a preliminary","0","0","0","1","0","3","0","1","1","0","paragraph"
"Next, the district court “balance[d] the interests of all","0","0","0","1","3","9","0","0","2","0","paragraph"
"parties and weigh[ed] the damage to each in determining the","0","0","0","1","0","10","0","1","3","0","paragraph"
"balance of the equities.” CTIA-The Wireless Ass’n v. City of","0","0","0","0","3","10","0","0","5","0","paragraph"
"Berkeley, Calif., 928 F.3d 832, 852 (9th Cir. 2019) (internal","0","0","0","0","3","10","0","0","4","2","paragraph"
"quotation marks and citation omitted).","0","0","0","1","0","5","0","1","2","0","paragraph"
"abuse its discretion in doing so.","0","0","0","1","0","6","0","2","1","0","paragraph"
"Again, it did not","0","0","0","1","2","4","0","0","1","0","paragraph"
"On one side of the scale is the harm to hiQ just discussed:","0","0","0","1","3","13","0","1","4","1","paragraph"
"the likelihood that, without an injunction, it will go out of","0","0","0","1","0","11","0","2","3","0","paragraph"
"business. On the other side, LinkedIn asserts that the","0","0","0","1","3","9","0","1","3","0","paragraph"
"injunction threatens its members’ privacy and therefore puts","0","0","0","1","0","8","0","2","2","0","paragraph"
"at risk the goodwill LinkedIn has developed with its","0","0","0","1","3","9","0","1","3","0","paragraph"
"members. As the district court observed, “the fact that a user","0","0","0","1","3","11","0","1","3","0","paragraph"
"has set his profile to public does not imply that he wants any","0","0","0","1","0","13","0","3","3","0","paragraph"
"third parties to collect and use that data for all purposes.”","0","0","0","1","0","11","0","2","3","0","paragraph"
"LinkedIn points in particular to the more than 50 million","0","0","0","1","3","10","0","0","1","1","paragraph"
"HIQ LABS V. LINKEDIN 15","0","0","0","0","1","5","0","1","1","0","paragraph"
"members who have used the “Do Not Broadcast” feature to","0","0","0","1","3","10","0","2","3","0","paragraph"
"ensure that other users are not notified when the member","0","0","0","1","0","10","0","2","1","0","paragraph"
"makes a profile change. According to LinkedIn, the","0","0","0","1","3","8","0","2","2","0","paragraph"
"popularity of the “Do Not Broadcast” feature indicates that","0","0","0","1","3","9","0","2","2","0","paragraph"
"many members—including members who choose to share","0","0","0","1","0","7","0","3","3","0","paragraph"
"their information publicly—do not want their employers to","0","0","0","1","0","8","0","1","2","0","paragraph"
"know they may be searching for a new job. An employer","0","0","0","1","3","11","0","3","3","0","paragraph"
"who learns that an employee may be planning to leave will","0","0","0","1","0","11","0","4","3","0","paragraph"
"not necessarily reward that employee with a retention bonus.","0","0","0","1","0","9","0","1","2","0","paragraph"
"Instead, the employer could decide to limit the employee’s","0","0","0","1","3","9","0","3","2","0","paragraph"
"access to sensitive","0","0","0","1","0","3","0","0","1","0","paragraph"
"employee.","0","0","0","1","0","1","0","0","1","0","paragraph"
"information or even to terminate the","0","0","0","1","0","6","0","1","1","0","paragraph"
"There is support in the record for the district court’s","0","0","0","1","3","10","0","0","3","0","paragraph"
"connected conclusions that (1) LinkedIn’s assertions have","0","0","0","1","3","7","0","0","3","1","paragraph"
"some merit; and (2) there are reasons to discount them to","0","0","0","1","0","11","0","1","3","1","paragraph"
"some extent. First, there is little evidence that LinkedIn users","0","0","0","1","3","10","0","0","3","0","paragraph"
"who choose to make their profiles public actually maintain","0","0","0","1","0","9","0","3","2","0","paragraph"
"an expectation of privacy with respect to the information that","0","0","0","1","0","10","0","0","4","0","paragraph"
"they post publicly, and it is doubtful that they do. LinkedIn’s","0","0","0","1","3","11","0","1","4","0","paragraph"
"privacy policy clearly states that “[a]ny information you put","0","0","0","1","0","9","0","2","2","0","paragraph"
"on your profile and any content you post on LinkedIn may","0","0","0","1","3","11","0","2","4","0","paragraph"
"be seen by others” and instructs users not to “post or add","0","0","0","1","0","12","0","4","2","0","paragraph"
"personal data to your profile that you would not want to be","0","0","0","1","0","12","0","2","3","0","paragraph"
"public.”","0","0","0","1","0","1","0","0","0","0","paragraph"
"Second, there is no evidence in the record to suggest that","0","0","0","1","3","11","0","1","2","0","paragraph"
"most people who select the “Do Not Broadcast” option do so","0","0","0","1","3","11","0","2","3","0","paragraph"
"to prevent their employers from being alerted to profile","0","0","0","1","0","9","0","3","1","0","paragraph"
"changes made in anticipation of a job search. As the district","0","0","0","1","3","11","0","1","4","0","paragraph"
"court noted, there are other reasons why users may choose","0","0","0","1","0","10","0","3","3","0","paragraph"
"that option—most notably, many users may simply wish to","0","0","0","1","0","9","0","2","2","0","paragraph"
"avoid sending their connections annoying notifications each","0","0","0","1","0","7","0","2","1","0","paragraph"
"time there is a profile change. In any event, employers can","0","0","0","1","3","11","0","1","3","0","paragraph"
"always directly consult the profiles of users who chose to","0","0","0","1","0","10","0","2","3","0","paragraph"
"16 HIQ LABS V. LINKEDIN","0","0","0","0","1","5","0","0","1","1","paragraph"
"make their profiles public to see if any recent changes have","0","0","0","1","0","11","0","2","2","0","paragraph"
"been made. Employees intent on keeping such information","0","0","0","1","3","8","0","2","2","0","paragraph"
"from their employers can do so by rejecting public exposure","0","0","0","1","0","10","0","2","2","0","paragraph"
"of their profiles and eliminating their employers as contacts.","0","0","0","1","0","9","0","1","3","0","paragraph"
"Finally, LinkedIn’s own actions undercut its argument","0","0","0","1","3","7","0","1","2","0","paragraph"
"that users have an expectation of privacy in public profiles.","0","0","0","1","0","10","0","0","4","0","paragraph"
"LinkedIn’s “Recruiter”","0","0","0","1","3","2","0","0","2","0","paragraph"
"“follow” prospects, get","0","0","0","1","0","3","0","2","1","0","paragraph"
"product enables recruiters to","0","0","0","1","0","4","0","1","2","0","paragraph"
"“alert[ed] when prospects make","0","0","0","1","0","4","0","1","2","0","paragraph"
"changes to their profiles,” and “use those [alerts] as signals","0","0","0","1","0","10","0","1","4","0","paragraph"
"to reach out at just the right moment,” without the prospect’s","0","0","0","1","0","11","0","1","2","0","paragraph"
"knowledge.7 And subscribers to LinkedIn’s “talent","0","0","0","1","3","6","0","0","3","0","paragraph"
"recruiting, marketing and sales solutions” can export data","0","0","0","1","0","8","0","2","2","0","paragraph"
"from members’ public profiles, such as “name, headline,","0","0","0","1","0","8","0","0","3","0","paragraph"
"current company, current title, and location.”","0","0","0","1","0","6","0","0","3","0","paragraph"
"In short, even if some users retain some privacy interests","0","0","0","1","3","10","0","1","2","0","paragraph"
"in their information notwithstanding their decision to make","0","0","0","1","0","8","0","1","2","0","paragraph"
"their profiles public, we cannot, on the record before us,","0","0","0","1","0","10","0","1","4","0","paragraph"
"conclude that those interests—or more specifically,","0","0","0","1","0","6","0","1","0","0","paragraph"
"LinkedIn’s interest in preventing hiQ from scraping those","0","0","0","1","3","8","0","2","3","0","paragraph"
"profiles—are significant enough to outweigh hiQ’s interest","0","0","0","1","3","7","0","1","3","0","paragraph"
"in continuing its business, which depends on accessing,","0","0","0","1","0","8","0","2","2","0","paragraph"
"analyzing, and communicating","0","0","0","1","0","3","0","2","0","0","paragraph"
"public LinkedIn profiles.","0","0","0","1","3","3","0","0","1","0","paragraph"
"information derived from","0","0","0","1","0","3","0","1","1","0","paragraph"
"Nor do the other harms asserted by LinkedIn tip the","0","0","0","1","3","10","0","1","2","0","paragraph"
"balance of harms with regard to preliminary relief. LinkedIn","0","0","0","1","3","9","0","0","5","0","paragraph"
"invokes an interest in preventing “free riders” from using","0","0","0","1","0","9","0","3","2","0","paragraph"
"profiles posted on its platform.","0","0","0","1","0","5","0","1","2","0","paragraph"
"protected property interest in the","0","0","0","1","0","5","0","1","1","0","paragraph"
"But LinkedIn has no","0","0","0","1","2","4","0","0","1","0","paragraph"
"data contributed by its","0","0","0","1","0","4","0","1","1","0","paragraph"
"users, as the users retain ownership over their profiles. And","0","0","0","1","3","10","0","1","4","0","paragraph"
"7 Recruiter does not provide alerts about profile changes made by","0","0","0","0","3","11","0","2","3","0","paragraph"
"LinkedIn members who select the “Do Not Broadcast” setting.","0","0","0","1","3","9","0","3","2","0","paragraph"
"HIQ LABS V. LINKEDIN 17","0","0","0","0","1","5","0","1","1","0","paragraph"
"as to the publicly available profiles, the users quite evidently","0","0","0","1","0","10","0","0","1","0","paragraph"
"intend them to be accessed by others, including for","0","0","0","1","0","9","0","3","2","0","paragraph"
"commercial purposes—for example, by employers seeking","0","0","0","1","0","6","0","1","3","0","paragraph"
"to hire individuals with certain credentials. Of course,","0","0","0","1","3","8","0","1","2","0","paragraph"
"LinkedIn could satisfy its “free rider” concern by eliminating","0","0","0","1","3","9","0","3","2","0","paragraph"
"the public access option, albeit at a cost to the preferences of","0","0","0","1","0","12","0","0","3","0","paragraph"
"many users and, possibly, to its own bottom line.","0","0","0","1","0","9","0","0","2","0","paragraph"
"We conclude that the district court’s determination that","0","0","0","1","3","8","0","1","2","0","paragraph"
"the balance of hardships tips sharply in hiQ’s favor is not","0","0","0","1","3","11","0","0","4","0","paragraph"
"“illogical, implausible, or without","0","0","0","1","0","4","0","0","0","0","paragraph"
"Kelly, 878 F.3d at 713.","0","0","0","0","2","5","0","0","2","2","paragraph"
"C. Likelihood of Success","1","0","0","1","2","4","0","0","2","0","heading"
"support in the record.”","0","0","0","1","0","4","0","0","2","0","paragraph"
"Because hiQ has established that the balance of","0","0","0","1","3","8","0","1","1","0","paragraph"
"hardships tips decidedly in its favor, the likelihood-of-","0","0","0","1","0","8","0","0","2","0","paragraph"
"success prong of the preliminary injunction inquiry focuses","0","0","0","1","0","8","0","1","2","0","paragraph"
"on whether hiQ has raised “serious questions going to the","0","0","0","1","3","10","0","2","2","0","paragraph"
"merits.” Alliance for the Wild Rockies, 632 F.3d at 1131. It","0","0","0","0","3","11","0","0","3","1","paragraph"
"has.","0","0","0","1","0","1","0","0","0","0","paragraph"
"As usual, we consider only the claims and defenses that","0","0","0","1","3","10","0","1","3","0","paragraph"
"the parties press on appeal. We recognize that the companies","0","0","0","1","3","10","0","2","3","0","paragraph"
"have invoked additional claims and defenses in the district","0","0","0","1","0","9","0","1","3","0","paragraph"
"court, and we express no opinion as to whether any of those","0","0","0","1","0","12","0","1","3","0","paragraph"
"claims or defenses might ultimately prove meritorious. Thus,","0","0","0","1","3","8","0","2","2","0","paragraph"
"while hiQ advanced several affirmative claims in support of","0","0","0","1","3","9","0","1","3","0","paragraph"
"its request for preliminary injunctive relief, here we consider","0","0","0","1","0","9","0","1","3","0","paragraph"
"only whether hiQ has raised serious questions on the merits","0","0","0","1","3","10","0","1","3","0","paragraph"
"of its claims either for intentional interference with contract","0","0","0","1","0","9","0","0","3","0","paragraph"
"or unfair competition, under California’s Unfair","0","0","0","1","3","6","0","0","1","0","paragraph"
"Competition Law, Cal. Bus. & Prof. Code § 17200 et seq.","0","0","0","0","2","11","0","0","3","0","paragraph"
"Likewise, while LinkedIn has asserted that it has “claims","0","0","0","1","3","9","0","1","3","0","paragraph"
"under the Digital Millennium Copyright Act and under","0","0","0","1","3","8","0","0","1","0","paragraph"
"trespass and misappropriation doctrines,” it has chosen for","0","0","0","1","0","8","0","1","2","0","paragraph"
"18 HIQ LABS V. LINKEDIN","0","0","0","0","1","5","0","0","1","1","paragraph"
"present purposes to focus on a defense based on the CFAA,","0","0","0","1","3","11","0","2","3","0","paragraph"
"so that is the sole defense to hiQ’s claims that we address","0","0","0","1","3","12","0","1","4","0","paragraph"
"here.","0","0","0","1","0","1","0","0","0","0","paragraph"
"Tortious Interference with Contract","0","0","0","1","2","4","0","0","2","0","paragraph"
"HiQ alleges that LinkedIn intentionally interfered with","0","0","0","1","3","7","0","2","2","0","paragraph"
"hiQ’s contracts with third parties. “The elements which a","0","0","0","1","3","9","0","0","3","0","paragraph"
"plaintiff must plead to state the cause of action for intentional","0","0","0","1","0","11","0","3","3","0","paragraph"
"interference with contractual relations are (1) a valid contract","0","0","0","1","0","9","0","0","3","1","paragraph"
"between plaintiff and a third party; (2) defendant’s","0","0","0","1","0","8","0","0","2","1","paragraph"
"knowledge of this contract; (3) defendant’s intentional acts","0","0","0","1","0","8","0","0","4","1","paragraph"
"designed to induce a breach or disruption of the contractual","0","0","0","1","0","10","0","2","3","0","paragraph"
"relationship; (4) actual breach or disruption of the","0","0","0","1","0","8","0","0","3","1","paragraph"
"contractual relationship; and (5) resulting damage.” Pac.","0","0","0","0","3","7","0","1","3","1","paragraph"
"Gas & Elec. Co. v. Bear Stearns & Co., 50 Cal. 3d 1118,","0","0","0","0","2","13","0","0","6","2","paragraph"
