"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"lower leg (fibula);","0","0","0","1","0","3","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"hand (metacarpals);","0","0","0","1","0","2","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"foot (metatarsals);","0","0","0","1","0","2","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"Coccyx;","0","0","0","1","2","1","0","0","1","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"single rib; and","0","0","0","1","0","3","0","0","1","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"nose.","0","0","0","1","0","1","0","0","1","0","paragraph"
"b) Grade II:","0","0","0","1","2","3","0","0","1","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"vertebra other than vertebral body;","0","0","0","1","0","5","0","0","1","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"lower leg (tibia);","0","0","0","1","0","3","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"lower jaw;","0","0","0","1","0","2","0","0","1","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"breastbone (sternum);","0","0","0","1","0","2","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"two or more ribs;","0","0","0","1","0","4","0","0","1","1","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"clavicle (collar bone);","0","0","0","1","0","3","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"shoulder blade (scapula);","0","0","0","1","0","3","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"kneecap (patella);","0","0","0","1","0","2","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"ankle (tarsals);","0","0","0","1","0","2","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"upper arm (humerus);","0","0","0","1","0","3","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"lower arm (radius and ulna); and","0","0","0","1","0","6","0","0","3","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"wrist (carpals).","0","0","0","1","0","2","0","0","1","0","paragraph"
"c) Grade III:","0","0","0","1","2","3","0","0","1","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"upper leg (femur);","0","0","0","1","0","3","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"vertebral body (not Coccyx);","0","0","0","1","3","4","0","0","2","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"Pelvis; and","0","0","0","1","2","2","0","0","1","0","paragraph"
"?","0","1","0","1","2","1","0","0","0","0","paragraph"
"Skull (including facial bones).","0","0","0","1","3","4","0","1","2","0","paragraph"
"Coccyx shall mean four fused vertebrae at the bottom of","0","0","0","0","3","10","0","3","3","1","paragraph"
"the spine.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Colles’ Fracture shall mean a Fracture of the wrist","0","0","0","0","3","9","0","2","3","0","paragraph"
"involving a break of the distal end of both radius and ulna.","0","0","0","1","0","12","0","1","4","0","paragraph"
"Fracture/Fractured shall mean a break in the continuity of","0","0","0","0","3","9","0","2","3","0","paragraph"
"the bone.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Osteoporosis shall mean the thinning of the bone out of","0","0","0","0","3","10","0","2","3","0","paragraph"
"proportion to age.","0","0","0","1","0","3","0","0","2","0","paragraph"
"Pathological Fracture shall mean any Fracture in an area","0","0","0","0","3","9","0","2","3","0","paragraph"
"where pre-existing disease has caused weakening of the","0","0","0","1","0","8","0","3","2","0","paragraph"
"bone.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Pelvis shall mean all pelvic bones excluding the Sacrum.","0","0","0","0","3","9","0","3","3","0","paragraph"
"Pott’s Fracture shall mean a Fracture of the ankle (talo-","0","0","0","0","3","10","0","2","3","0","paragraph"
"tibial joint) involving both a Fracture of the lower end of the","0","0","0","1","3","12","0","1","3","0","paragraph"
"fibula and a Fracture of the lower end of the tibia.","0","0","0","1","3","11","0","0","4","0","paragraph"
"Sacrum shall mean the five fused bones at the base of the","0","0","0","0","3","12","0","3","3","1","paragraph"
"vertebral body.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Skull shall mean all skull and facial bones excluding nasal","0","0","0","0","3","10","0","3","3","0","paragraph"
"bones or teeth.","0","0","0","1","0","3","0","0","2","0","paragraph"
"Specific Exclusions applicable to the Broken","1","1","1","1","3","6","0","0","2","0","heading"
"Bones Section","1","1","1","1","2","2","0","0","1","0","heading"
"ACE shall not be liable for payment of any benefit for Bodily","0","0","0","1","3","12","0","1","4","0","paragraph"
"Injury, loss or expense for Broken Bones Due To:","0","0","0","1","3","9","0","0","4","0","paragraph"
"Fractures to bones of the fingers or toes;","0","0","0","1","3","8","0","0","4","0","paragraph"
"Pathological Fractures; or","0","0","0","1","2","3","0","0","1","0","paragraph"
"Osteoporosis or bone disease which was diagnosed","0","0","0","1","3","7","0","1","3","0","paragraph"
"prior to the Commencement Date.","0","0","0","1","3","5","0","0","1","0","paragraph"
"Section 4 - Primary Dislocation","1","1","1","1","2","5","0","0","2","0","heading"
"If during a Period of Insurance an Accident occurs during","0","0","0","1","3","10","0","1","3","0","paragraph"
"the Effective Time and causes Bodily Injury to an Insured","0","0","0","1","3","10","0","2","2","0","paragraph"
"Person resulting in a Primary Dislocation ACE will pay the","0","0","0","1","3","10","0","3","2","0","paragraph"
"Benefit Amount specified in the Schedule of Benefits. The","0","0","0","1","3","9","0","1","3","0","paragraph"
"Benefit Amount is the maximum ACE will pay for all Primary","0","0","0","1","3","11","0","2","3","0","paragraph"
"Dislocations Due To one Accident.","0","0","0","1","2","5","0","0","2","1","paragraph"
"Specific Definition applicable to the Primary","1","1","1","1","3","6","0","0","2","0","heading"
"Dislocation Section","1","1","1","1","2","2","0","0","1","0","heading"
"Primary Dislocation shall mean the dislocation for the first","0","0","0","0","3","9","0","2","2","0","paragraph"
"time of a body part listed below requiring surgery under","0","0","0","1","0","10","0","2","3","0","paragraph"
"anaesthesia:","0","0","0","1","0","1","0","0","1","0","paragraph"
"a) hip;","0","0","0","1","0","2","0","0","1","0","paragraph"
"b) shoulder;","0","0","0","1","0","2","0","0","1","0","paragraph"
"a) kneecap.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Specific Exclusions applicable to the Primary","1","1","1","1","3","6","0","0","2","0","heading"
"Dislocation Section","1","1","1","1","2","2","0","0","1","0","heading"
"ACE shall not be liable for payment of any benefit for Bodily","0","0","0","1","3","12","0","1","4","0","paragraph"
"Injury, loss or expense for Primary Dislocation Due To:","0","0","0","1","3","9","0","0","4","0","paragraph"
"Osteoporosis or bone disease which was diagnosed","0","0","0","1","3","7","0","1","3","0","paragraph"
"prior to the Commencement Date; or","0","0","0","1","3","6","0","0","1","0","paragraph"
"secondary or subsequent dislocations of the hip,","0","0","0","1","0","7","0","0","2","0","paragraph"
"shoulder or kneecap.","0","0","0","1","0","3","0","0","2","0","paragraph"
"Section 5 - Physiotherapy following","1","1","1","1","3","5","0","0","1","0","heading"
"Broken Bones or Primary Dislocation","1","1","1","1","2","5","0","0","2","0","heading"
"If during a Period of Insurance an Accident occurs during","0","0","0","1","3","10","0","1","3","0","paragraph"
"the Effective Time and causes Bodily Injury to an Insured","0","0","0","1","3","10","0","2","2","0","paragraph"
"Person resulting in a valid claim being paid under this Policy","0","0","0","1","3","11","0","2","3","0","paragraph"
"for Section 5. Broken Bones or Section 6. Primary","0","0","0","0","2","9","0","0","3","0","paragraph"
"Dislocation ACE will pay up to the Benefit Amount","0","0","0","0","2","9","0","2","2","0","paragraph"
"specified in the Schedule of Benefits to reimburse the","0","0","0","1","3","9","0","2","2","0","paragraph"
"treatment costs incurred for Physiotherapy. The treatment","0","0","0","1","3","7","0","1","3","0","paragraph"
"must be received within 12 months of the Accident.","0","0","0","1","3","9","0","2","2","0","paragraph"
"Specific Definition applicable to the","1","1","1","1","3","5","0","0","1","0","heading"
"Physiotherapy Section","1","1","1","1","2","2","0","0","1","0","heading"
"Physiotherapy shall mean out patient treatment received on","0","0","0","1","3","8","0","3","2","0","paragraph"
"the advice of a Qualified Medical Practitioner and given by a","0","0","0","1","3","11","0","1","2","0","paragraph"
"physiotherapist who is state registered (SRP) and a","0","0","0","1","3","8","0","1","3","0","paragraph"
"Member of the Chartered Society of Physiotherapy (MCSP).","0","0","0","1","3","8","0","0","4","0","paragraph"
"Specific Exclusions applicable to the","1","1","1","1","3","5","0","0","1","0","heading"
"Physiotherapy Section","1","1","1","1","2","2","0","0","1","0","heading"
"ACE will not pay for Physiotherapy treatment:","0","0","0","1","3","7","0","2","2","0","paragraph"
"a) not claimed for within 365 days of the incident","0","0","0","0","0","10","0","1","2","0","paragraph"
"which caused the injury.","0","0","0","1","0","4","0","1","1","0","paragraph"
"5","0","0","0","1","2","1","1","0","0","1","paragraph"
"Code: Endsleigh Sports Association Template","0","0","0","1","2","5","0","0","2","0","paragraph"
"b) unless the Insured Person has paid for the first 2","0","0","0","0","3","11","0","1","1","0","paragraph"
"Physiotherapy Treatments following a valid claim","0","0","0","1","3","6","0","1","2","0","paragraph"
"under Section 5. Broken Bones or Section 6.","0","0","0","1","3","8","0","0","3","0","paragraph"
"Primary Dislocation","0","0","0","1","2","2","0","0","1","0","paragraph"
"ACE shall not be liable for:","0","0","0","1","3","6","0","1","1","0","paragraph"
"a) Any additional costs incurred as a result of further","0","0","0","0","3","10","0","1","2","0","paragraph"
"treatment being required after 10 sessions","0","0","0","1","0","6","0","1","2","1","paragraph"
"S ection 6 - Supplementary Travel and","1","1","1","1","3","7","0","0","2","1","paragraph"
"Accommodation Expenses in the United","1","1","1","1","2","5","0","0","2","0","heading"
"Kingdom","1","1","1","1","2","1","0","0","1","0","heading"
"If during a Period of Insurance the Insured Person becomes","0","0","0","1","3","10","0","1","3","0","paragraph"
"ill or sustains injury during a Journey within the United","0","0","0","1","3","10","0","1","3","0","paragraph"
"Kingdom and requires Hospital treatment ACE will","0","0","0","1","3","7","0","2","2","0","paragraph"
"indemnify the Policyholder up to the Benefit Amount shown","0","0","0","1","3","9","0","2","2","0","paragraph"
"in Schedule of Benefits A in respect of Supplementary","0","0","0","1","3","9","0","0","2","0","paragraph"
"Travel and Accommodation Expenses.","0","0","0","1","2","4","0","0","1","0","paragraph"
"Specific Definitions applicable to this sub-section","1","1","1","1","3","6","0","0","2","0","heading"
"Supplementary Travel and Accommodation","1","1","0","1","2","4","0","0","2","0","heading"
"Expenses in the United Kingdom shall mean:","0","1","0","0","3","7","0","2","2","0","paragraph"
"all reasonable transportation costs by private","0","0","0","1","0","6","0","0","1","0","paragraph"
"ambulance or air ambulance to a Hospital local to the","0","0","0","1","3","10","0","0","3","0","paragraph"
"Insured Person’s home address, subject to the","0","0","0","1","3","7","0","0","2","0","paragraph"
"agreement of a Qualified Medical Practitioner.","0","0","0","1","3","6","0","0","2","0","paragraph"
"all reasonable costs incurred in providing qualified","0","0","0","1","0","7","0","2","1","0","paragraph"
"medical staff to accompany the Insured Person to a","0","0","0","1","3","9","0","1","2","0","paragraph"
"Hospital local to their home address, subject to the","0","0","0","1","3","9","0","0","2","0","paragraph"
"agreement of a Qualified Medical Practitioner.","0","0","0","1","3","6","0","0","2","0","paragraph"
"up to a maximum of £50 in transporting the Insured","0","0","0","1","3","10","0","2","1","0","paragraph"
"Person to their home address following discharge from","0","0","0","1","3","8","0","1","3","0","paragraph"
"Hospital by a Qualified Medical Practitioner.","0","0","0","1","2","6","0","0","2","0","paragraph"
"provided that all transportation and the provision of","0","0","0","1","0","8","0","1","0","0","paragraph"
"qualified medical staff is:","0","0","0","1","0","4","0","0","1","0","paragraph"
"a) medically necessary; and","0","0","0","0","0","4","0","0","0","0","paragraph"
"b) organised or agreed to by ACE Assistance.","0","0","0","0","3","8","0","2","1","0","paragraph"
"up to £1,000 in transporting the Insured Person’s body","0","0","0","1","3","9","0","1","1","0","paragraph"
"and their Personal Belongings (as defined in the","0","0","0","1","3","8","0","1","1","0","paragraph"
"Personal Belongings Section) back to their home","0","0","0","1","3","7","0","0","2","0","paragraph"
"address (excluding funeral and interment costs).","0","0","0","1","0","6","0","1","2","0","paragraph"
"S ection 7 - Cancellation","1","1","1","1","3","5","0","0","1","1","paragraph"
"Cancellation","1","1","1","1","2","1","0","0","1","0","heading"
"If during a Period of Insurance an Insured Person is forced","0","0","0","1","3","11","0","1","3","0","paragraph"
"to cancel any part of a planned Journey prior to the","0","0","0","1","3","11","0","2","2","0","paragraph"
"commencement of that Journey as the direct and necessary","0","0","0","1","3","9","0","0","2","0","paragraph"
"result of complications of pregnancy (as diagnosed by a","0","0","0","1","0","9","0","1","3","0","paragraph"
"Qualified Medical Practitioner) or any cause outside of their","0","0","0","1","3","9","0","0","2","0","paragraph"
"control or the control of the person responsible for the","0","0","0","1","0","10","0","0","3","0","paragraph"
"payment of the cost of the Journey ACE will indemnify the","0","0","0","1","3","11","0","2","3","0","paragraph"
"Policyholder in respect of expenses incurred up to the","0","0","0","1","3","9","0","2","2","0","paragraph"
"Benefit Amount shown in Schedule of Benefits A for any","0","0","0","1","3","10","0","1","3","0","paragraph"
"one Journey but not exceeding £250 overall for all Insured","0","0","0","1","3","10","0","2","1","2","paragraph"
"Persons i) arising out of any one Journey and/or ii) whilst","0","0","0","1","3","11","0","1","3","1","paragraph"
"travelling to any one event.","0","0","0","1","0","5","0","1","1","1","paragraph"
"Specific Definition applicable to this sub-section","1","1","1","1","3","6","0","0","2","0","heading"
"Cancellation expenses shall mean loss of deposits, or","0","0","0","1","3","8","0","2","3","0","paragraph"
"charges for advance payments for travel or accommodation","0","0","0","1","0","8","0","0","4","0","paragraph"
"or other charges which have not or will not be used, but","0","0","0","1","0","12","0","2","1","0","paragraph"
"which become forfeit or payable under contract.","0","0","0","1","0","7","0","1","1","0","paragraph"
"ACE shall not be liable for:","0","0","0","1","3","6","0","1","1","0","paragraph"
"any expenses where a Journey is undertaken against","0","0","0","1","3","8","0","1","2","0","paragraph"
"the advice of a Qualified Medical Practitioner;","0","0","0","1","3","7","0","0","2","0","paragraph"
"any expenses incurred after the expiry of the Period of","0","0","0","1","3","10","0","1","3","0","paragraph"
"Insurance during which the Insured Person attains the","0","0","0","1","3","8","0","1","2","0","paragraph"
"age of seventy five years;","0","0","0","1","0","5","0","0","2","0","paragraph"
"any costs or charges paid or discharged by the use of","0","0","0","1","0","11","0","2","3","0","paragraph"
"promotional vouchers or awards of any description.","0","0","0","1","0","7","0","0","3","0","paragraph"
"any expenses incurred as a result of disinclination to","0","0","0","1","0","9","0","1","3","0","paragraph"
"travel or as a result of financial circumstances other","0","0","0","1","0","9","0","0","3","0","paragraph"
"than the redundancy, under the terms of the","0","0","0","1","0","8","0","0","2","0","paragraph"
"Employment Protection (Consolidation) Act 1978 or","0","0","0","1","3","6","0","0","3","0","paragraph"
"any subsequent amendment of that Act, of the persons","0","0","0","1","3","9","0","0","3","0","paragraph"
"responsible for the cost of the Journey when ACE’s","0","0","0","1","3","9","0","0","2","0","paragraph"
"maximum liability shall not exceed the amount of any","0","0","0","1","0","9","0","2","2","0","paragraph"
"deposit paid;","0","0","0","1","0","2","0","1","1","0","paragraph"
"any expenses incurred as the result of the default or","0","0","0","1","0","10","0","1","3","0","paragraph"
"financial failure of any transport or accommodation","0","0","0","1","0","7","0","0","3","0","paragraph"
"provider, agent acting for them or any agent acting for","0","0","0","1","0","10","0","2","3","0","paragraph"
"the Group Policyholder or Policyholder;","0","0","0","1","2","5","0","0","2","0","paragraph"
"Section 8 - Personal Liability","1","1","1","1","2","5","0","0","2","0","heading"
"ACE will indemnify the Policyholder against all sums which","0","0","0","1","3","9","0","2","3","0","paragraph"
"they are legally liable to pay as damages in respect of:","0","0","0","1","0","11","0","1","3","0","paragraph"
"accidental bodily injury","0","0","0","1","0","3","0","0","1","0","paragraph"
"disease) to any person;","0","0","0","1","0","4","0","0","2","0","paragraph"
"(including death illness and","0","0","0","1","0","4","0","1","1","0","paragraph"
"accidental loss of or damage to material property;","0","0","0","1","0","8","0","0","3","0","paragraph"
"which occurs during the Period of Insurance arising out","0","0","0","1","3","9","0","2","2","0","paragraph"
"of the Journey.","0","0","0","1","2","3","0","0","1","0","paragraph"
"The maximum that ACE will pay under this Section for all","0","0","0","1","3","11","0","2","3","0","paragraph"
"such damages as a result of any one occurrence or a series","0","0","0","1","0","12","0","0","4","1","paragraph"
"of occurrences arising directly or indirectly from one source","0","0","0","1","0","9","0","1","2","0","paragraph"
"or original cause shall be the amount shown as the Limit of","0","0","0","1","3","12","0","2","2","0","paragraph"
"Indemnity in Schedule of Benefits A.","0","0","0","1","2","6","0","0","3","0","paragraph"
"ACE will in addition pay Costs and Expenses in respect of","0","0","0","1","3","11","0","1","5","0","paragraph"
"any occurrence to which this Section applies – except that","0","0","0","1","3","10","0","1","2","0","paragraph"
"in respect of occurrences happening in or claims or legal","0","0","0","1","0","10","0","1","2","0","paragraph"
"proceedings brought or originating in the United States of","0","0","0","1","3","9","0","2","2","0","paragraph"
"America and Canada or","0","0","0","1","2","4","0","0","2","0","paragraph"
"jurisdiction of either such","0","0","0","1","0","4","0","0","1","0","paragraph"
"any other territory within the","0","0","0","1","0","5","0","0","1","0","paragraph"
"country, Costs and Expenses","0","0","0","1","3","4","0","0","3","0","paragraph"
"described in 1., 2., and 3. below are deemed to be included","0","0","0","1","0","12","0","3","1","3","paragraph"
"in the Limit of Liability shown in Schedule of Benefits A.","0","0","0","1","3","11","0","1","4","0","paragraph"
"Specific Definition applicable to the Personal Liability","1","0","1","1","3","7","0","0","2","0","heading"
"Section","1","0","1","1","2","1","0","0","1","0","heading"
"Costs and Expenses will mean:","0","0","0","0","3","5","0","2","2","0","paragraph"
"all costs and expenses recoverable by a claimant from","0","0","0","1","0","9","0","0","3","0","paragraph"
"the Policyholder;","0","0","0","1","2","2","0","0","1","0","paragraph"
"all costs and expenses","0","0","0","1","0","4","0","0","2","0","paragraph"
"consent;","0","0","0","1","0","1","0","0","1","0","paragraph"
"incurred with ACE’s written","0","0","0","1","3","4","0","2","1","0","paragraph"
"solicitors’ fees for representation at any coroner’s","0","0","0","1","0","7","0","0","3","0","paragraph"
"inquest or fatal accident","0","0","0","1","0","4","0","0","1","0","paragraph"
"Summary Jurisdiction;","0","0","0","1","2","2","0","0","1","0","paragraph"
"inquiry or in any Court of","0","0","0","1","3","6","0","0","2","0","paragraph"
"in respect of any occurrence to which this Section applies.","0","0","0","1","3","10","0","1","3","0","paragraph"
"Specific Exclusions applicable to this Section","1","0","1","1","3","6","0","0","2","0","heading"
"ACE will not provide indemnity for any liability:","0","0","0","1","3","8","0","2","3","0","paragraph"
"in respect of bodily injury to any person who is under a","0","0","0","1","0","12","0","0","4","0","paragraph"
"contract of service or apprenticeship with the Group","0","0","0","1","3","8","0","0","4","0","paragraph"
"Policyholder when such injury arises out of and in the","0","0","0","1","3","10","0","1","2","0","paragraph"
"course of their employment by the Group Policyholder,","0","0","0","1","3","8","0","0","3","0","paragraph"
"or a member of the Insured Person’s family.","0","0","0","1","3","8","0","0","1","0","paragraph"
"in respect of loss or damage to Personal Belonging’s or","0","0","0","1","3","10","0","0","4","0","paragraph"
"Business Equipment.","0","0","0","1","2","2","0","0","1","0","paragraph"
"assumed by the Insured Person under a contract or","0","0","0","1","3","9","0","1","2","0","paragraph"
"agreement unless such liability would have attached in","0","0","0","1","0","8","0","2","2","0","paragraph"
"the absence of such contract or agreement.","0","0","0","1","0","7","0","0","3","0","paragraph"
"in respect of bodily injury loss or damage arising","0","0","0","1","0","9","0","1","3","0","paragraph"
"directly or indirectly in connection with:","0","0","0","1","0","6","0","0","1","0","paragraph"
"a) the carrying on of any trade business or profession;","0","0","0","0","0","10","0","0","3","0","paragraph"
"b) the ownership, possession or use of:","0","0","0","0","0","7","0","0","3","0","paragraph"
"i) mechanically propelled vehicles (other than","0","0","0","0","0","6","0","1","2","0","paragraph"
"golf buggies used on golf courses and not on","0","0","0","1","0","9","0","1","2","0","paragraph"
"6","0","0","0","1","2","1","1","0","0","1","paragraph"
"Code: Endsleigh Sports Association Template","0","0","0","1","2","5","0","0","2","0","paragraph"
"public roads); or","0","0","0","1","0","3","0","0","1","0","paragraph"
"ii) aircraft, hovercraft, watercraft (other than non","0","0","0","0","0","7","0","0","1","0","paragraph"
"mechanically powered watercraft less than 30","0","0","0","1","0","6","0","1","1","1","paragraph"
"feet in length used on inland waters);","0","0","0","1","0","7","0","1","3","0","paragraph"
"iii) firearms (other than sporting guns);","0","0","0","0","0","6","0","1","2","0","paragraph"
"arising from the ownership, possession or occupation","0","0","0","1","0","7","0","1","3","0","paragraph"
"of land or buildings, immobile property or caravans","0","0","0","1","0","8","0","0","4","0","paragraph"
"other than buildings and their contents not belonging to","0","0","0","1","0","9","0","1","2","0","paragraph"
"but temporarily occupied by any Insured Person in the","0","0","0","1","3","9","0","1","1","0","paragraph"
"course of the Journey;","0","0","0","1","3","4","0","0","2","0","paragraph"
"in respect of any wilful or malicious act.","0","0","0","1","0","8","0","0","2","0","paragraph"
"in respect of the","0","0","0","1","0","4","0","0","1","0","paragraph"
"damages.","0","0","0","1","0","1","0","0","1","0","paragraph"
"cost of punitive or exemplary","0","0","0","1","0","5","0","0","1","0","paragraph"
"directly or indirectly occasioned by happening through","0","0","0","1","0","7","0","2","0","0","paragraph"
"or in consequence of War;","0","0","0","1","3","5","0","0","2","0","paragraph"
"directly or indirectly in connection with activities or","0","0","0","1","0","8","0","0","2","0","paragraph"
"volunteer work organised by, or under the auspices of,","0","0","0","1","0","9","0","1","2","0","paragraph"
"any charitable, voluntary, not for profit, social or similar","0","0","0","1","0","9","0","0","1","0","paragraph"
"organisation when liability for such activities or work","0","0","0","1","0","8","0","0","3","0","paragraph"
"should reasonably be included within the organisation's","0","0","0","1","0","7","0","2","1","0","paragraph"
"own Public Liability policy.","0","0","0","1","3","4","0","0","1","0","paragraph"
"Specific Conditions applicable to this Section","1","0","1","1","3","6","0","0","2","0","heading"
"No admission, offer, promise or indemnity shall be","0","0","0","1","3","8","0","1","4","0","paragraph"
"made without the consent","0","0","0","1","0","4","0","1","1","0","paragraph"
"entitled to take over and","0","0","0","1","0","5","0","2","0","0","paragraph"
"of ACE which shall be","0","0","0","1","3","5","0","1","1","0","paragraph"
"conduct in the Insured","0","0","0","1","3","4","0","2","0","0","paragraph"
"Person’s name the defence or settlement of any Claim","0","0","0","1","3","9","0","1","4","0","paragraph"
"or to prosecute in the Insured Person’s name for it’s","0","0","0","1","3","10","0","1","2","0","paragraph"
"own benefit any Claim for indemnity or damages or","0","0","0","1","3","9","0","1","3","0","paragraph"
"otherwise and shall have full discretion in the conduct","0","0","0","1","0","9","0","1","2","0","paragraph"
"of any proceedings and in the settlement of any Claim","0","0","0","1","3","10","0","0","3","0","paragraph"
"and the Insured Person shall give all information and","0","0","0","1","3","9","0","2","2","0","paragraph"
"assistance as ACE may require. Every letter, Claim,","0","0","0","1","3","8","0","2","3","0","paragraph"
"writ, summons and process shall be forwarded to ACE","0","0","0","1","3","9","0","2","4","0","paragraph"
"on receipt. Written notice shall be given to ACE","0","0","0","1","3","9","0","3","3","0","paragraph"
"immediately the Insured Person shall have notice of","0","0","0","1","3","8","0","1","2","0","paragraph"
"any prosecution or inquest in connection with any","0","0","0","1","0","8","0","0","3","0","paragraph"
"circumstances which may give rise to liability under this","0","0","0","1","0","9","0","2","3","0","paragraph"
"Section.","0","0","0","1","2","1","0","0","1","0","paragraph"
"ACE may at its sole discretion in respect of any","0","0","0","1","3","10","0","1","3","0","paragraph"
"occurrence or occurrences covered by this Section pay","0","0","0","1","3","8","0","1","3","0","paragraph"
"to an Insured Person the Limit of Liability shown in","0","0","0","1","3","10","0","1","3","0","paragraph"
"Schedule of Benefits A (but deducting therefrom any","0","0","0","1","3","8","0","1","2","0","paragraph"
"sum(s)already paid) or any lesser sum for which the","0","0","0","1","0","9","0","1","1","0","paragraph"
"Claim(s) arising from such occurrence(s)can be settled","0","0","0","1","3","7","0","2","1","0","paragraph"
"and ACE shall thereafter be under no further liability in","0","0","0","1","3","10","0","1","2","0","paragraph"
"respect of such occurrence(s) except for the payment","0","0","0","1","0","8","0","0","3","0","paragraph"
"of Costs and Expenses incurred prior to the date of","0","0","0","1","3","10","0","1","3","0","paragraph"
"such payment and for which ACE may be responsible","0","0","0","1","3","9","0","1","2","0","paragraph"
"hereunder;","0","0","0","1","0","1","0","0","1","0","paragraph"
"The Insured Person shall act as though they were the","0","0","0","1","3","10","0","2","2","0","paragraph"
"Group Policyholder and observe, fulfil and be subject to","0","0","0","1","3","9","0","2","1","0","paragraph"
"the terms of this Section.","0","0","0","1","3","5","0","0","2","0","paragraph"
"If at the time of the happening of any occurrence","0","0","0","1","3","10","0","0","3","0","paragraph"
"covered by this Section there is any other existing","0","0","0","1","3","9","0","2","1","0","paragraph"
"insurance whether effected by the Insured Person or","0","0","0","1","3","8","0","1","2","0","paragraph"
"Policyholder or not covering the same liability ACE","0","0","0","1","3","8","0","1","2","0","paragraph"
"shall not be liable to indemnify the Policyholder in","0","0","0","1","3","9","0","2","1","0","paragraph"
"respect of such liability except so far as concerns any","0","0","0","1","0","10","0","0","2","0","paragraph"
"excess beyond the amount which would have been","0","0","0","1","0","8","0","1","1","0","paragraph"
"payable under such other insurance had this Section","0","0","0","1","3","8","0","0","2","0","paragraph"
"not been effected.","0","0","0","1","0","3","0","1","0","0","paragraph"
"General Exclusions","1","1","1","1","2","2","0","0","1","0","heading"
"ACE shall not be liable for payment of any benefit for","0","0","0","1","3","11","0","1","3","0","paragraph"
"Bodily Injury, loss or expense after the expiry of the","0","0","0","1","3","10","0","0","4","0","paragraph"
"Period of Insurance during which the Insured Person","0","0","0","1","3","8","0","0","2","0","paragraph"
"attains the age of seventy years;","0","0","0","1","0","6","0","1","2","0","paragraph"
"ACE shall not be liable for:","0","0","0","1","3","6","0","1","1","0","paragraph"
"a. sickness or disease not","0","0","0","1","0","5","0","0","2","0","paragraph"
"Bodily Injury.","0","0","0","1","2","2","0","0","1","0","paragraph"
"b. disabilities arising from","0","0","0","1","0","4","0","2","0","0","paragraph"
"directly resulting from","0","0","0","1","0","3","0","1","0","0","paragraph"
"i. Repetitive Stress (Strain) Injury or Syndrome","0","0","0","0","3","7","0","0","3","0","paragraph"
"or any gradually operating cause.","0","0","0","1","0","5","0","1","1","0","paragraph"
"ii. Post Traumatic Stress Disorder or any","0","0","0","0","2","7","0","0","1","0","paragraph"
"psychological or psychiatric condition.","0","0","0","1","0","4","0","0","1","0","paragraph"
"ACE shall not be liable for payment of any benefit for","0","0","0","1","3","11","0","1","3","0","paragraph"
"Bodily Injury, loss or expense Due To:","0","0","0","1","3","7","0","0","3","0","paragraph"
"a. any pre-existing physical defect or infirmity which","0","0","0","1","0","8","0","0","3","0","paragraph"
"existed at or prior to the date of entry of an Insured","0","0","0","1","3","12","0","2","2","0","paragraph"
"Person into this insurance.","0","0","0","1","3","4","0","0","2","0","paragraph"
"b. suicide, attempted suicide or deliberate self-","0","0","0","1","0","7","0","1","3","0","paragraph"
"inflicted injury by the Insured Person regardless of","0","0","0","1","3","8","0","1","2","0","paragraph"
"the state of their mental health.","0","0","0","1","0","6","0","0","2","0","paragraph"
