"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"fier tries to match the percentage of individuals with a specific","0","0","0","1","0","11","0","2","4","0","paragraph"
"score with the probability score.","0","0","0","1","0","5","0","1","1","0","paragraph"
"19","1","0","1","1","2","1","1","0","0","1","paragraph"
"6. Bias mitigation","1","1","1","0","3","3","0","0","1","1","heading"
"Many bias mitigation strategies for machine learning have","0","0","0","1","3","8","0","0","2","0","paragraph"
"been proposed in recent years. The different approaches can be","0","0","0","1","3","10","0","2","2","0","paragraph"
"divided in the following three distinct groups.","0","0","0","1","0","7","0","2","1","1","paragraph"
"6.1 Pre-processing","1","1","1","0","2","2","0","0","1","1","heading"
"Efficient bias mitigation starts at the data acquisition and pro-","0","0","0","1","3","10","0","1","2","0","paragraph"
"cessing phase since the source of the data and also the extraction","0","0","0","1","0","12","0","1","4","0","paragraph"
"methods can introduce unwanted bias. Therefore, a maximum of","0","0","0","1","3","9","0","2","2","0","paragraph"
"effort must be put into validating the integrity of the data source","0","0","0","1","0","12","0","3","3","0","paragraph"
"and in ensuring that the data collection process includes appro-","0","0","0","1","0","10","0","2","2","0","paragraph"
"priate and reliable methods of measurement. Prior to the era","0","0","0","1","3","10","0","0","3","0","paragraph"
"of “big data”, most data were collected by questionnaires. This","0","0","0","1","3","10","0","1","3","0","paragraph"
"allowed the development of experimental designs to control pos-","0","0","0","1","0","9","0","2","3","0","paragraph"
"sible biases by statistical analysis. Today, technology provides","0","0","0","1","3","8","0","1","3","0","paragraph"
"us with large amounts of data at low cost, however, information","0","0","0","1","0","11","0","0","4","0","paragraph"
"about the conditions under which the data were collected is often","0","0","0","1","0","11","0","1","2","0","paragraph"
"rare.","0","0","0","1","0","1","0","0","0","0","paragraph"
"Hence, algorithms which belong to the pre-processing fam-","0","0","0","1","3","8","0","1","2","0","paragraph"
"ily ensure that the input data is balanced and fair. This can be","0","0","0","1","3","13","0","2","1","0","paragraph"
"achieved by suppressing the protected attributes, by changing","0","0","0","1","0","8","0","4","1","0","paragraph"
"class labels of the data set, and by reweighting or resampling the","0","0","0","1","0","12","0","2","2","0","paragraph"
"data [13] [14] [15]. In some cases, it is also necessary to reconstruct","0","0","0","0","3","13","0","1","3","3","paragraph"
"omitted or censored data in order to ensure the data sample is","0","0","0","1","0","12","0","3","3","0","paragraph"
"representative. There exist plenty of imputation methods to","0","0","0","1","3","8","0","1","3","0","paragraph"
"achieve this objective, and the hot deck procedures belong to the","0","0","0","1","0","11","0","2","2","0","paragraph"
"most efficient ones [14].","0","0","0","0","0","4","0","0","1","1","paragraph"
"20","1","0","1","1","2","1","1","0","0","1","paragraph"
"6.2 In-processing","1","1","1","0","2","2","0","0","1","1","heading"
"The second type of mitigation strategies comprises the in-pro-","0","0","0","1","3","9","0","1","3","0","paragraph"
"cessing algorithms. Here, undesired bias is directly mitigated","0","0","0","1","3","8","0","2","2","0","paragraph"
"during the training phase. A straightforward approach to achieve","0","0","0","1","3","9","0","1","2","0","paragraph"
"this goal is to integrate a fairness penalty directly in the loss func-","0","0","0","1","0","13","0","1","3","0","paragraph"
"tion. One such algorithm integrates a decision boundary covari-","0","0","0","1","3","9","0","1","2","1","paragraph"
"ance constraint for logistic regression or linear SVM [13]. In another","0","0","0","0","3","11","0","0","4","0","paragraph"
"approach, a meta algorithm takes a fairness metric as part of the","0","0","0","1","0","12","0","1","2","0","paragraph"
"input and returns a new classifier optimized towards that fairness","0","0","0","1","0","10","0","2","3","0","paragraph"
"metric [9]. Furthermore, the emergence of generative adversar-","0","0","0","0","3","8","0","0","2","0","paragraph"
"ial networks (GANs) provided the required underpinning for fair","0","0","0","1","3","9","0","2","3","0","paragraph"
"classification using adversarial debiasing [17]. In this field, a neural","0","0","0","0","3","10","0","1","3","1","paragraph"
"network classifier is trained as classical predictor, while simulta-","0","0","0","1","0","9","0","1","2","0","paragraph"
"neously the ability of an adversarial neural network to predict a","0","0","0","1","0","11","0","1","2","0","paragraph"
"protected attribute is minimized [18] [19] [20].","0","0","0","0","0","7","0","2","1","3","paragraph"
"21","1","0","1","1","2","1","1","0","0","1","paragraph"
"6.3 Post-processing","1","1","1","0","2","2","0","1","0","1","heading"
"The final group of mitigation algorithms follows a post-pro-","0","0","0","1","3","9","0","1","3","0","paragraph"
"cessing approach. In this case, only the output of a trained classi-","0","0","0","1","3","12","0","2","3","0","paragraph"
"fier is modified. A Bayes optimal equalized odds predictor can be","0","0","0","1","3","11","0","2","2","0","paragraph"
"used to change output labels with respect to an equalized odds","0","0","0","1","0","11","0","2","3","0","paragraph"
"objective [11]. A different paper presents a weighted estimator for","0","0","0","0","3","10","0","1","2","0","paragraph"
"demographic disparity which uses soft classification based on","0","0","0","1","0","8","0","2","2","0","paragraph"
"proxy model outputs [21]. The advantage of post-processing algo-","0","0","0","0","3","9","0","0","2","1","paragraph"
"rithms is that fair classifiers are derived without the necessity of","0","0","0","1","0","11","0","1","3","0","paragraph"
"retraining the original model which may be time consuming or","0","0","0","1","0","10","0","3","1","0","paragraph"
"difficult to implement in production environments. However, this","0","0","0","1","3","8","0","1","1","0","paragraph"
"approach may have a negative effect on accuracy or could com-","0","0","0","1","0","11","0","2","3","0","paragraph"
"promise any generalization acquired by the original classifier [22].","0","0","0","0","0","9","0","2","2","1","paragraph"
"22","1","0","1","1","2","1","1","0","0","1","paragraph"
"7. Legal context1","1","1","1","0","3","3","0","0","1","1","heading"
"In most situations, personal data will be used to train the ML","0","0","0","1","3","12","0","3","3","0","paragraph"
"algorithm. These data are subject of a special protection, at Euro-","0","0","0","1","3","11","0","0","4","0","paragraph"
"pean level, mainly by the General Data Protection Regulation","0","0","0","1","3","9","0","0","2","0","paragraph"
"(GDPR). The purpose of this regulation, which entered into force","0","0","0","1","3","10","0","1","4","0","paragraph"
"on 25th May 2018, is to harmonize at European level the condi-","0","0","0","1","3","12","0","1","3","0","paragraph"
"tions for the processing of personal data and their use, particu-","0","0","0","1","0","11","0","0","4","0","paragraph"
"larly for decision-making. In the following, we provide details on","0","0","0","1","3","10","0","1","4","0","paragraph"
"the existing rules of present regulation in the context of fairness","0","0","0","1","0","11","0","1","4","0","paragraph"
"and bias. Further, we open the discussion by presenting limita-","0","0","0","1","3","10","0","2","4","0","paragraph"
"tions and gaps we identified with respect to the emergence of","0","0","0","1","0","11","0","1","5","0","paragraph"
"machine learning technologies.","0","0","0","1","0","3","0","0","1","0","paragraph"
"7.1 State-of-the-art","1","1","1","0","2","2","0","0","2","1","heading"
"At European level, several texts regulate the use of informa-","0","0","0","1","3","10","0","1","4","0","paragraph"
"tion on people in order to fight discrimination. This principle is","0","0","0","1","3","11","0","1","5","0","paragraph"
"stated in the Convention for the Protection of Human Rights and","0","0","0","1","3","11","0","1","3","0","paragraph"
"Fundamental Freedoms [23] in article 14 entitled “Prohibition of","0","0","0","0","3","9","0","1","2","1","paragraph"
"discrimination”. It is also contained in the Charter of Fundamen-","0","0","0","1","3","10","0","1","3","0","paragraph"
"tal Rights of the European Union [24] which states in Article 21","0","0","0","0","3","12","0","1","3","1","paragraph"
"that “[a]ny discrimination based on any ground such as sex, race,","0","0","0","1","0","11","0","1","3","0","paragraph"
"colour, ethnic or social origin, genetic features, language, religion","0","0","0","1","0","9","0","0","4","0","paragraph"
"or belief, political or any other opinion, membership of a national","0","0","0","1","0","11","0","0","2","0","paragraph"
"minority, property, birth,","0","0","0","1","0","3","0","0","3","0","paragraph"
"shall be prohibited.”","0","0","0","1","0","3","0","2","0","0","paragraph"
"disability, age or sexual orientation","0","0","0","1","0","5","0","0","3","0","paragraph"
"These articles materialize the fact that society, via this regu-","0","0","0","1","3","10","0","1","2","0","paragraph"
"lation, expects that whatever is necessary will be done to avoid","0","0","0","1","0","11","0","4","1","0","paragraph"
"1 B. Ruf, M. Hirot, M. Detyniecki and N. Shire, “Regulating","0","0","0","1","3","11","0","0","5","0","paragraph"
"Machine Learning: where do we stand?”, AXA, 2019.","0","0","0","1","3","8","0","1","2","0","paragraph"
"23","1","0","1","1","2","1","1","0","0","1","paragraph"
"any type of discrimination. Regulation goes one level further and","0","0","0","1","3","10","0","1","3","1","paragraph"
"gives some advice on how this could be achieved by proposing","0","0","0","1","0","11","0","4","1","0","paragraph"
"to forbid the use or the consideration of some type of data. For","0","0","0","1","3","13","0","1","4","0","paragraph"
"instance, in the field of insurance and financial services, it is for-","0","0","0","1","0","12","0","0","4","0","paragraph"
"bidden to use sex as a factor in the calculation of premiums and","0","0","0","1","0","13","0","1","4","0","paragraph"
"benefits if it results in differences in individuals’ premiums and","0","0","0","1","0","10","0","1","4","0","paragraph"
"benefits [25].","0","0","0","0","0","2","0","0","1","1","paragraph"
"As a general principle, the GDPR prohibits the use of data which","0","0","0","1","3","12","0","1","4","0","paragraph"
"are considered protected and subject to special protection. For","0","0","0","1","3","9","0","2","1","0","paragraph"
"instance, data concerning health, a natural person’s sex life, or","0","0","0","1","0","10","0","1","5","0","paragraph"
"sexual orientation (Art. 9) and data related to criminal convic-","0","0","0","1","3","10","0","1","3","1","paragraph"
"tions and offences (Art. 10) can only be processed under certain","0","0","0","1","3","11","0","2","2","1","paragraph"
"conditions (for example requiring consent of the data subject).","0","0","0","1","0","9","0","1","4","0","paragraph"
"A processing for profiling may reveal some inferred protected","0","0","0","1","3","9","0","4","2","0","paragraph"
"data from correlations. In this case, the WP29 [23] recommends","0","0","0","1","3","10","0","1","3","1","paragraph"
"checking that:","0","0","0","1","0","2","0","1","0","0","paragraph"
"9 the processing","0","0","0","0","0","3","0","0","1","1","paragraph"
"purpose;","0","0","0","1","0","1","0","0","1","0","paragraph"
"is not incompatible with the original","0","0","0","1","0","6","0","0","0","0","paragraph"
"9 they have identified a lawful basis for the processing of","0","0","0","0","0","11","0","1","3","1","paragraph"
"the special category data; and","0","0","0","1","0","5","0","0","1","0","paragraph"
"9 they inform the data subject about the processing.","0","0","0","0","0","9","0","1","3","1","paragraph"
"It is also important to note that in certain sectors, such as","0","0","0","1","3","12","0","1","2","0","paragraph"
"insurance law, specific rules exist that allow people’s character-","0","0","0","1","0","9","0","2","3","0","paragraph"
"istics, such as age or health status, to be considered in order to","0","0","0","1","0","13","0","1","4","0","paragraph"
"offer them different products or services and therefore to pro-","0","0","0","1","0","10","0","1","3","0","paragraph"
"cess protected data.","0","0","0","1","0","3","0","1","2","0","paragraph"
"For instance, in France, the regulation of life insurance allows","0","0","0","1","3","10","0","1","4","0","paragraph"
"the insurer to ask the subscriber to complete a medical question-","0","0","0","1","0","11","0","2","3","0","paragraph"
"naire [27] that will determine if the insurer assures without special","0","0","0","0","0","11","0","3","2","1","paragraph"
"conditions, with exclusions, with a surcharge or even refuses to","0","0","0","1","0","10","0","1","3","0","paragraph"
"insure.","0","0","0","1","0","1","0","1","0","0","paragraph"
"24","1","0","1","1","2","1","1","0","0","1","paragraph"
"The French supervisory authority (Commission Nationale de","0","0","0","1","3","7","0","0","2","0","paragraph"
"dedicated to the insurance sector [14], which determine for each","0","0","0","1","0","10","0","2","1","1","paragraph"
"purpose which data can be collected and processed. These stan-","0","0","0","1","3","10","0","3","2","0","paragraph"
"subscription","0","0","0","1","0","1","0","0","1","0","paragraph"
"needed to assess risk or harm. Even though these simplified stan-","0","0","0","1","3","11","0","3","3","0","paragraph"
"dards are no longer in effect with the entry into force of GDPR,","0","0","0","1","3","13","0","0","5","0","paragraph"
"they","0","0","0","1","0","1","0","0","1","0","paragraph"
"7.2 Discussion","1","1","1","0","2","2","0","0","1","0","heading"
"The idea of preventing algorithms from unfair use of protected","0","0","0","1","3","10","0","2","3","0","paragraph"
"attributes by forbidding to use them in the training process is","0","0","0","1","0","11","0","2","3","0","paragraph"
"also known as “fairness through unawareness” [26]. However, it","0","0","0","0","3","9","0","1","3","1","paragraph"
"falls short in the case of “big data” where other attributes or a","0","0","0","1","0","13","0","1","2","0","paragraph"
"complex combination of them may serve as proxy of a protected","0","0","0","1","0","11","0","3","3","0","paragraph"
"attribute. Seemingly insignificant attributes, or several attri-","0","0","0","1","3","7","0","1","1","0","paragraph"
"butes combined, may provide an unexpected link to protected","0","0","0","1","0","9","0","4","2","0","paragraph"
"information.","0","0","0","1","0","1","0","0","1","0","paragraph"
"This risk is not totally solved but mitigated by the principle of","0","0","0","1","3","12","0","2","2","0","paragraph"
"data minimization according to which the data controller must","0","0","0","1","0","9","0","2","2","0","paragraph"
"collect and process only the personal data necessary for the","0","0","0","1","0","10","0","2","1","0","paragraph"
"intended purpose. By limiting the number of variables used, we","0","0","0","1","3","10","0","3","3","0","paragraph"
"theoretically limit the risks of finding proxies of a protected attri-","0","0","0","1","0","11","0","3","3","0","paragraph"
"bute. But market evolution and usage of new data, seeking for a","0","0","0","1","3","12","0","1","4","0","paragraph"
"more direct grasp of the risk, such as the one coming from con-","0","0","0","1","0","13","0","1","4","1","paragraph"
"nected objects (e.g. cars, home), will reveal the above-mentioned","0","0","0","1","0","9","0","4","3","0","paragraph"
"challenge.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Moreover, paradoxically, by forbidding to collect protected","0","0","0","1","3","7","0","3","0","0","paragraph"
"attributes, there is no possibility to measure for potential dis-","0","0","0","1","0","10","0","1","1","0","paragraph"
"crimination at a later point, which may even impede the pursuit","0","0","0","1","0","11","0","2","3","0","paragraph"
"of fairness.","0","0","0","1","0","2","0","0","1","0","paragraph"
"25","1","0","1","1","2","1","1","0","0","1","paragraph"
"8. Recommendations","1","1","1","0","2","2","0","0","1","1","heading"
"In order to avoid negative impact from bias, such as low per-","0","0","0","1","3","12","0","1","3","0","paragraph"
"formance or unintended discrimination, it is absolutely neces-","0","0","0","1","0","8","0","0","3","0","paragraph"
"sary to minimize it. We have identified a few suggestions to tackle","0","0","0","1","3","12","0","3","3","0","paragraph"
"this challenge as of today.","0","0","0","1","0","5","0","0","2","0","paragraph"
"9 Raise awareness and train stakeholders","0","0","0","0","3","6","0","1","2","1","paragraph"
"Human bias is a major source of bias in AI. Therefore, we","0","0","1","1","3","12","0","0","5","0","paragraph"
"recommend producing educational material and conduc-","0","0","1","1","0","6","0","2","1","0","paragraph"
"ting workshops and trainings adapted to different levels for","0","0","1","1","0","9","0","1","4","0","paragraph"
"employees. Creating spaces for interdisciplinary exchange","0","0","1","1","3","6","0","1","3","0","paragraph"
"drives the comprehension of the topic and leads also to less","0","0","1","1","0","11","0","2","2","0","paragraph"
"biased products or results..","0","0","1","1","0","4","0","0","2","0","paragraph"
"9 Identify context-specific fairness definition","0","0","0","0","3","5","0","1","1","1","paragraph"
"To monitor and control bias, it is key to quantify fairness. Hence,","0","0","1","1","3","12","0","3","3","0","paragraph"
"for each application case, it is necessary to select the protected","0","0","1","1","0","11","0","2","2","0","paragraph"
"groups, decide on the best definition of fairness and identify a","0","0","1","1","0","11","0","2","3","0","paragraph"
"set of suitable metrics.","0","0","1","1","0","4","0","0","2","0","paragraph"
"9 Audit new products and monitor models in production","0","0","0","0","3","9","0","1","3","1","paragraph"
"We need to detect and mitigate bias continuously. Open source","0","0","1","1","3","10","0","4","3","0","paragraph"
"libraries such as “AI Fairness 360” [28] should become an inte-","0","0","1","1","3","11","0","2","1","1","paragraph"
"gral part of our development workflow. However, not all tes-","0","0","1","1","3","10","0","0","2","0","paragraph"
"ting can be automated. Establishing operational procedures","0","0","1","1","3","7","0","3","2","0","paragraph"
"and practices can help to avoid unwanted bias systematically.","0","0","1","1","0","9","0","3","2","0","paragraph"
"9 Produce knowledge and share","0","0","0","0","3","5","0","1","2","1","paragraph"
"The topic is complex, and the last months have given rise to","0","0","1","1","3","12","0","1","3","0","paragraph"
"significant public attention and debate. Therefore we believe","0","0","1","1","3","8","0","1","3","0","paragraph"
"that research effort is necessary. At AXA we have an inter-","0","0","1","1","3","11","0","0","3","0","paragraph"
"nal team of experts who follow the latest developments and","0","0","1","1","0","10","0","1","4","0","paragraph"
"actively contribute together with the academic community.","0","0","1","1","0","7","0","1","1","0","paragraph"
"The generated knowledge should also be shared with regula-","0","0","1","1","3","9","0","3","1","0","paragraph"
"tors in order to push for stable and clear legal framework.","0","0","1","1","0","11","0","1","3","0","paragraph"
"26","1","0","1","1","2","1","1","0","0","1","paragraph"
"9. Acknowledgements","1","1","1","0","2","2","0","0","1","1","heading"
"Big thanks to Marie Hirot, Data Protection Specialist at AXA, who","0","0","0","1","3","11","0","0","4","0","paragraph"
"provided the legal assessment of how bias is covered in current reg-","0","0","0","1","0","12","0","2","3","0","paragraph"
"ulation (Section 7).","0","0","1","0","3","3","0","0","2","0","paragraph"
"27","1","0","1","1","2","1","1","0","0","1","paragraph"
"10. Bibliography","1","1","1","0","2","2","0","0","1","1","heading"
"[1] T. Bolukbasi, K.-W. Chang, J. Zou, V. Saligrama and A.","0","0","0","1","3","11","0","0","5","1","paragraph"
"Kalai, “Man is to Computer Programmer as Woman is to","0","0","0","1","2","10","0","0","4","0","paragraph"
"Homemaker?","0","0","0","1","2","1","0","0","1","0","paragraph"
"1--25, 2016.","0","0","0","1","2","2","0","0","1","1","paragraph"
"Debiasing Word Embeddings,” CoRR, pp.","0","0","0","1","2","5","0","0","3","0","paragraph"
"[2] J. Angwin, J. Larson, S. Mattu and L. Kirchner, “Machine","0","0","0","1","3","11","0","0","5","1","paragraph"
"Bias. There’s software used across the country to predict","0","0","0","1","3","9","0","3","3","0","paragraph"
"future criminals. And it’s biased against blacks.,” 23 5 2016.","0","0","0","1","3","10","0","2","3","0","paragraph"
"[Online]. Available: https://www.propublica.org/article/","0","0","0","1","3","3","0","0","1","0","paragraph"
"machine-bias-risk-assessments-in-criminal-sentencing.","0","0","0","1","0","1","0","0","2","0","paragraph"
"[3] A. Lambrecht and C. Tucker, “Algorithmic Bias? An Empir-","0","0","0","1","3","10","0","0","3","1","paragraph"
"ical Study into Apparent Gender-Based Discrimination in","0","0","0","1","2","7","0","1","2","0","paragraph"
"the Display of STEM Career Ads,” SSRN Electronic Journal,","0","0","0","1","2","9","0","0","3","0","paragraph"
"2016.","0","0","0","1","2","1","0","0","0","0","paragraph"
"[4] European Union, “Regulation (EU) 2016/679 of the Euro-","0","0","0","1","3","9","0","0","3","1","paragraph"
"pean Parliament and of the Council of 27 April 2016 on the","0","0","0","1","2","12","0","0","3","0","paragraph"
"protection of natural persons with regard to the process-","0","0","0","1","0","9","0","0","4","0","paragraph"
"ing of personal data and on the free movement of such","0","0","0","1","0","11","0","0","3","0","paragraph"
"data, and repealing Directive 95/46/EC,” Official Journal","0","0","0","1","3","7","0","1","3","0","paragraph"
"of the European Union, pp. 1--88, 2016.","0","0","0","1","2","7","0","0","1","0","paragraph"
"[5] D. Pedreshi, S. Ruggieri and F. Turini, “Discrimina-","0","0","0","1","3","9","0","0","3","0","paragraph"
"tion-aware Data Mining,” in Proceedings of the 14th ACM","0","0","0","1","3","9","0","0","3","0","paragraph"
"SIGKDD International Conference on Knowledge Discov-","0","0","0","1","2","6","0","0","2","0","paragraph"
"ery and Data Mining, Las Vegas, Nevada, USA, 2008.","0","0","0","1","2","9","0","0","5","0","paragraph"
"[6] Wikipedia,","0","0","0","1","2","2","0","0","1","0","paragraph"
"[Online].","0","0","0","1","3","1","0","0","1","0","paragraph"
"“List of cognitive biases,” June 2019.","0","0","0","1","3","6","0","0","2","0","paragraph"
"Available: https://en.wikipedia.org/wiki/","0","0","0","1","3","2","0","0","0","0","paragraph"
"List_of_cognitive_biases.","0","0","0","1","2","1","0","0","1","0","paragraph"
"28","1","0","1","1","2","1","1","0","0","1","paragraph"
"[7] Google,","0","0","0","1","2","2","0","0","1","0","paragraph"
"[Online].","0","0","0","1","3","1","0","0","1","0","paragraph"
"“Fairness: Identifying Bias,” June 2019.","0","0","0","1","3","5","0","1","2","0","paragraph"
"Available: https://developers.google.com/","0","0","0","1","3","2","0","0","0","0","paragraph"
"machine-learning/crash-course/fairness/identifying-bias.","0","0","0","1","0","1","0","1","1","0","paragraph"
"[8] M. Konnikova, “The Hazards of Going on Autopilot,” June","0","0","0","1","2","10","0","1","3","0","paragraph"
"[Online]. Available: https://www.newyorker.com/","0","0","0","1","3","3","0","0","1","0","paragraph"
"science/maria-konnikova/hazards-automation.","0","0","0","1","0","1","0","0","1","0","paragraph"
"[9] S. Venkatasubramanian, A. Friedler and C. Scheide-","0","0","0","1","2","8","0","0","3","1","paragraph"
"gger, “On the (im)possibility","0","0","0","1","3","4","0","0","1","0","paragraph"
"abs/1609.07236, 2016.","0","0","0","1","0","2","0","0","0","0","paragraph"
"of fairness,” CoRR, vol.","0","0","0","1","3","4","0","0","1","0","paragraph"
"[10] D. Pedreshi, S.","0","0","0","1","2","4","0","0","1","0","paragraph"
"tion-aware data","0","0","0","1","0","2","0","0","1","0","paragraph"
"Ruggieri and F. Turini, “Discrimina-","0","0","0","1","3","5","0","0","2","0","paragraph"
"mining,” Proceeding of the 14th ACM","0","0","0","1","3","6","0","1","2","0","paragraph"
"SIGKDD international conference on Knowledge discov-","0","0","0","1","3","6","0","0","2","0","paragraph"
"ery and data mining - KDD 08, p. 560, 2008.","0","0","0","1","3","10","0","0","2","1","paragraph"
"[11] C. Dwork, M. Hardt, T. Pitassi, O. Reingold and R. Zemel,","0","0","0","1","2","12","0","0","1","1","paragraph"
"“Fairness Through Awareness,” 2011.","0","0","0","1","3","4","0","0","2","0","paragraph"
"[12] M. Hardt, E. Price and N. Srebro, “Equality of Opportunity","0","0","0","1","3","11","0","0","5","1","paragraph"
"in Supervised Learning,” pp. 1--22, 2016.","0","0","0","1","2","6","0","0","2","1","paragraph"
"[13] S. Barocas, M. Hardt and A. Narayanan, “Limitations and","0","0","0","1","3","10","0","0","4","0","paragraph"
"Opportunities,” 2018.","0","0","0","1","2","2","0","0","1","0","paragraph"
"[14] F. Kamiran and T. Calders, “Data preprocessing techniques","0","0","0","1","3","9","0","1","3","1","paragraph"
"for classification without discrimination,” Knowledge and","0","0","0","1","3","6","0","0","2","0","paragraph"
"Information Systems, pp. 1--33, 2012.","0","0","0","1","2","5","0","0","2","1","paragraph"
"[15] T. Adel and A. Weller, “One-network Adversarial Fairness,”","0","0","0","1","3","9","0","0","3","2","paragraph"
"Aaai, 2019.","0","0","0","1","2","2","0","0","1","0","paragraph"
"[16] F. P. Calmon, D. Wei, K. N. Ramamurthy and K. R. Varsh-","0","0","0","1","2","13","0","0","4","0","paragraph"
"ney, “Optimized Data Pre-Processing for Discrimination","0","0","0","1","3","6","0","0","3","0","paragraph"
"Prevention,” in Advances in Neural Information Process-","0","0","0","1","2","7","0","0","3","0","paragraph"
"ing Systems 30, 2017.","0","0","0","1","2","4","0","0","1","0","paragraph"
"[17] R. R. Andridge and R. J. Little, “A Review of Hot Deck Impu-","0","0","0","1","2","14","0","0","4","1","paragraph"
"tation for Survey Non-response,” International Statistical","0","0","0","1","3","6","0","0","3","0","paragraph"
"Review, no. 78, pp. 40-64, 2010.","0","0","0","1","2","6","0","0","2","0","paragraph"
"29","1","0","1","1","2","1","1","0","0","1","paragraph"
"[18] M. B. Zafar, I. Valera, M. G. Rodriguez and K. P. Gummadi,","0","0","0","1","2","13","0","0","4","1","paragraph"
"“Fairness Constraints: Mechanisms for Fair Classifica-","0","0","0","1","3","6","0","0","3","0","paragraph"
"tion,” in Proceedings of the 20th International Conference","0","0","0","1","3","8","0","0","3","0","paragraph"
"on Artificial Intelligence and Statistics, 2017.","0","0","0","1","2","6","0","0","2","0","paragraph"
"[19] I. Goodfellow, J. Pouget-Abadie, M. Mirza, B. Xu, D.","0","0","0","1","2","10","0","0","5","1","paragraph"
"Warde-Farley, S. Ozair, A. Courville and Y. Bengio, “Gener-","0","0","0","1","3","9","0","0","5","0","paragraph"
"ative Adversarial Nets,” in Advances in Neural Information","0","0","0","1","3","8","0","0","3","0","paragraph"
"Processing Systems 27, 2014.","0","0","0","1","2","4","0","0","1","0","paragraph"
"[20] B. H. Zhang, B. Lemoine and M. Mitchell, “Mitigating","0","0","0","1","3","10","0","1","3","0","paragraph"
"Unwanted Biases with Adversarial Learning,” Association","0","0","0","1","2","6","0","0","3","0","paragraph"
"for the Advancement of Artificial Intelligence, 2018.","0","0","0","1","2","7","0","0","2","0","paragraph"
"[21] C. Wadsworth, F. Vera and C. Piech, “Achieving Fairness","0","0","0","1","3","10","0","1","4","1","paragraph"
"through Adversarial Learning: an Application to Recidi-","0","0","0","1","3","7","0","0","2","0","paragraph"
"vism Prediction,” CoRR, 2018.","0","0","0","1","2","4","0","0","2","0","paragraph"
"[22] G. Louppe, M. Kagan and K. Cranmer, “Learning to Pivot","0","0","0","1","3","11","0","1","4","1","paragraph"
"with Adversarial Networks,” in Proceedings of the 31st","0","0","0","1","2","8","0","0","3","0","paragraph"
"International Conference on Neural Information Process-","0","0","0","1","2","6","0","0","2","0","paragraph"
"ing Systems, 2017.","0","0","0","1","2","3","0","0","1","0","paragraph"
"[23] J. Chen, N. Kallus, X. Mao, C. Tech and G. Svacha, “Fairness","0","0","0","1","3","13","0","0","6","1","paragraph"
"Under Unawareness: Assessing Disparity When Protected","0","0","0","1","2","6","0","1","2","0","paragraph"
"Class Is Unobserved,” 2019.","0","0","0","1","2","4","0","0","1","0","paragraph"
"[24] M. Donini, S. Ben-David, M. Pontil and J. Shawe-Taylor,","0","0","0","1","2","10","0","0","4","1","paragraph"
"“An efficient method to impose fairness in linear models,”","0","0","0","1","3","9","0","1","3","0","paragraph"
"in NIPS Workshop on Prioritising Online Content, 2017.","0","0","0","1","2","8","0","0","2","0","paragraph"
"[25] Council of Europe, Convention for the Protection of","0","0","0","1","2","9","0","0","4","1","paragraph"
"Human Rights and Fundamental Freedoms.","0","0","0","1","2","5","0","0","2","0","paragraph"
"[26] Council of Europe, Charter of fundamental rights of the","0","0","0","1","3","10","0","0","4","1","paragraph"
"European Union (2012/C 326/02).","0","0","0","1","2","4","0","0","1","0","paragraph"
"[27] Council of Europe, Directive 2004/113/EC of 13 Decem-","0","0","0","1","2","9","0","0","3","2","paragraph"
"ber 2004 implementing the principle of equal treatment","0","0","0","1","0","8","0","1","3","0","paragraph"
"between men and women in the access to and supply of","0","0","0","1","0","11","0","0","4","0","paragraph"
"goods and services, Article 5.","0","0","0","1","3","5","0","0","2","0","paragraph"
"[28] WP29, Guidelines on automated individual decision-mak-","0","0","0","1","3","7","0","1","1","1","paragraph"
"ing and profiling for the purposes of Regulation 2016/679.","0","0","0","1","3","9","0","1","2","0","paragraph"
"30","1","0","1","1","2","1","1","0","0","1","paragraph"
"[29] “French Insurance Code, Article L.113-2”.","0","0","0","1","3","6","0","0","1","1","paragraph"
"[30] R. K. E. Bellamy, K. Dey and H. Michael, “AI Fairness 360:","0","0","0","1","2","13","0","0","4","1","paragraph"
"An Extensible Toolkit for Detecting, Understanding, and","0","0","0","1","2","7","0","0","3","0","paragraph"
"Mitigating Unwanted Algorithmic Bias,” 2018.","0","0","0","1","2","5","0","1","1","0","paragraph"
"[31] L. E. Celis, L. Huang, V. Keswani and N. K. Vishnoi, “Classi-","0","0","0","1","3","13","0","0","5","0","paragraph"
"fication with Fairness Constraints: A Meta-Algorithm with","0","0","0","1","3","7","0","0","3","0","paragraph"
"Provable Guarantees,” CoRR, 2018.","0","0","0","1","2","4","0","0","2","0","paragraph"
"[32] M. Hardt, E. Price and N. Srebro, “Equality of Opportunity","0","0","0","1","3","11","0","0","5","1","paragraph"
"in Supervised Learning,” in Advances in Neural Informa-","0","0","0","1","2","8","0","0","3","0","paragraph"
"tion Processing Systems 29, 2016.","0","0","0","1","2","5","0","0","1","0","paragraph"
"[33] CNIL, Delib. n°2013-212 concerning automated processing","0","0","0","1","3","7","0","2","3","1","paragraph"
"of personal data relating to the execution, management","0","0","0","1","0","8","0","1","2","0","paragraph"
