"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"representation. This new Face ID data is discarded if you stop matching","False","False","True","False","paragraph"
"against it and after a finite number of unlocks. These augmentation","False","False","True","False","paragraph"
"processes allow Face ID to keep up with dramatic changes in your facial","False","False","True","False","paragraph"
"hair or makeup use, while minimizing false acceptance.","False","False","True","False","paragraph"
"Touch ID, Face ID, and Apple Pay","True","True","True","True","heading"
"You can also use Touch ID and Face ID with Apple Pay to make easy and","False","False","True","True","paragraph"
"secure purchases in stores, apps, and on the web. For more information","False","False","True","False","paragraph"
"on Touch ID and Apple Pay, see the Apple Pay section of this paper.","False","False","True","False","paragraph"
"To authorize an in-store payment with Face ID, you must first confirm","False","False","True","False","paragraph"
"intent to pay by double-clicking the side button. You then authenticate","False","False","True","False","paragraph"
"using Face ID before placing your iPhone X near the contactless payment","False","False","True","False","paragraph"
"reader. If you’d like to select a different Apple Pay payment method after","False","False","True","False","paragraph"
"Face ID authentication, you’ll need to reauthenticate, but you won’t have","False","False","True","False","paragraph"
"to double-click the side button again.","False","False","True","False","paragraph"
"To make a payment within apps and on the web, you confirm intent to","False","False","True","False","paragraph"
"pay by double-clicking the side button, then authenticate using Face ID","False","False","True","False","paragraph"
"to authorize the payment. If your Apple Pay transaction isn’t completed","False","False","True","False","paragraph"
"within 30 seconds of double-clicking the side button, you’ll have to","False","False","True","False","paragraph"
"reconfirm intent to pay by double-clicking again.","False","False","True","False","paragraph"
"10","False","False","True","True","paragraph"
