"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"How does ALAC get involved in ICANN’s policy-making process?","True","True","True","False","heading"
"In cases in which the ALAC has determined that an emerging ICANN policy is of significant importance","False","False","True","False","paragraph"
"to individual Internet users, it gets involved early in the policy development process, often enlisting","False","False","True","False","paragraph"
"At-Large members to directly participate in the Working Group developing the policy. ALAC may also","False","False","True","False","paragraph"
"submit a Public Comment describing its position.","False","False","True","False","paragraph"
"There are Working Groups within the At-Large Community, as well as WGs that consist of members","False","False","True","False","paragraph"
"from different Supporting Organizations and Advisory Committees. The ALAC has established a number","False","False","True","False","paragraph"
"of standing WGs and subcommittees to work on ongoing or long-term issues. Learn more at https://","False","False","False","False","paragraph"
"community.icann.org/display/atlarge/At-Large+Working+Groups.","False","False","True","False","paragraph"
"How can I find more information about ALAC and the At-Large Community?","True","True","True","False","heading"
"The At-Large home page at www.atlarge.icann.org is the main starting point for news and reference","False","False","False","False","paragraph"
"documents about the At-Large Community. The At-Large community wiki page is also an excellent","False","False","True","False","paragraph"
"source of information on At-Large activities (see: https://community.icann.org/display/atlarge/At-","False","False","False","False","paragraph"
"Large+Advisory+Committee+%28ALAC%29).","False","False","True","True","paragraph"
"Governmental Advisory Committee","True","True","True","True","heading"
"What is the Governmental Advisory Committee?","True","True","True","True","heading"
"The Governmental Advisory Committee is comprised of appointed representatives of national govern-","False","False","True","False","paragraph"
"ments, multi-national governmental organizations and treaty organizations, and distinct economies.","False","False","True","False","paragraph"
"How does the GAC participate in the ICANN policy-making process?","True","True","True","False","heading"
"The GAC’s key role is to provide advice to ICANN on issues of public policy, especially where there may","False","False","True","False","paragraph"
"be an interaction between ICANN’s activities or policies and national laws or international agreements.","False","False","True","False","paragraph"
"ICANN duly takes into account the GAC’s advice on public policy matters, both in the formulation and","False","False","True","False","paragraph"
"adoption of policies.","False","False","True","False","paragraph"
"The GAC usually meets three times a year in conjunction with ICANN meetings, where it discusses","False","False","True","False","paragraph"
"issues with the ICANN Board and other ICANN Supporting Organizations, Advisory Committees and","False","False","True","False","paragraph"
"other groups.","False","False","True","False","paragraph"
"How can I get involved with the GAC?","True","True","True","False","heading"
"According to its operating principles, “national governments or distinct economies as recognized in","False","False","True","False","paragraph"
"international fora” may be GAC members.","False","False","True","False","paragraph"
"Governments and others interested in joining the GAC as a member or observer can send a formal","False","False","True","False","paragraph"
"enquiry to the GAC Secretariat.","False","False","True","False","paragraph"
"GAC meetings are typically","True","True","True","False","paragraph"
"attended by approximately","True","True","True","False","paragraph"
"50 national governments,","True","True","True","False","paragraph"
"distinct economies, and global","True","True","True","False","paragraph"
"organizations such as the ITU,","True","True","True","False","paragraph"
"UNESCO, the World Intellectual","True","True","True","True","paragraph"
"Property Organization","True","True","True","True","paragraph"
"(WIPO), INTERPOL and regional","True","True","True","False","paragraph"
"organizations such as the","True","True","True","False","paragraph"
"OECD, Asia Pacific Forum, and","True","True","True","True","paragraph"
"Council of Europe.","True","True","True","True","paragraph"
"11","False","True","True","True","paragraph"
"How is an individual chosen to participate in the GAC on behalf of a member or observer","True","True","True","False","heading"
"organization?","True","True","True","False","heading"
"Each GAC member or observer may appoint one representative and one alternate to the GAC. Advisors","False","False","True","False","paragraph"
"may accompany the accredited representative. The accredited representative, alternate and advisors","False","False","True","False","paragraph"
"must hold a formal official position with the GAC member’s public administration. GAC members elect","False","False","True","False","paragraph"
"a chair who serves as a non-voting liaison to the ICANN Board.","False","False","True","False","paragraph"
"How does the GAC make decisions?","True","True","True","False","heading"
"The GAC works on the basis of seeking consensus among its membership. Consistent with United Nations","False","False","True","False","paragraph"
"practice, consensus is understood to mean the practice of adopting decisions by general agreement","False","False","True","False","paragraph"
"in the absence of any formal objection. Where consensus is not possible, the Chair shall convey the full","False","False","True","False","paragraph"
"range of views expressed by members to the ICANN Board.","False","False","True","False","paragraph"
"Where can I find more information about the GAC?","True","True","True","False","heading"
"The GAC has a web site where it posts general information, meeting materials, presentations and vari-","False","False","True","False","paragraph"
"ous types of papers distributed at its meetings. In addition, at the end of every ICANN Public Meeting","False","False","True","False","paragraph"
"where the GAC meets, the GAC issues a formal communiqué that provides comment on the issues it","False","False","True","False","paragraph"
"discussed. Transcripts of open sessions are released a few weeks after the meetings.","False","False","True","False","paragraph"
"Root Server System Advisory Committee","True","True","True","True","heading"
"What is the Root Server System Advisory Committee?","True","True","True","True","heading"
"The RSSAC is an advisory committee to the ICANN Board about the operation of the root name servers","False","False","True","False","paragraph"
"of the Domain Name System, including the operational requirements of root name servers, such as","False","False","True","False","paragraph"
"host hardware capacities, operating systems and name server software versions, network connectivity","False","False","True","False","paragraph"
"and physical environment.","False","False","True","False","paragraph"
"How are members of the RSSAC chosen?","True","True","True","False","heading"
"RSSAC members are representatives of organizations responsible for operating the world’s thirteen root","False","False","True","False","paragraph"
"name servers and other organizations concerned with stable technical operation of the authoritative","False","False","True","False","paragraph"
"root server system.","False","False","True","False","paragraph"
"How does RSSAC get involved in ICANN’s policy-making process?","True","True","True","False","heading"
"RSSAC responds to requests from ICANN’s Board of Directors for advice on technical issues. They de-","False","False","True","False","paragraph"
"velop consensus-based advice on issues such as the deployment of internationalized domain names","False","False","True","False","paragraph"
"in the root zone.","False","False","True","False","paragraph"
"How can I get involved in RSSAC?","True","True","True","False","heading"
"The RSSAC typically holds its meetings during those of the Internet Engineering Task Force (IETF) rather","False","False","True","False","paragraph"
"than during ICANN meetings. These often occur a few weeks after an ICANN meeting in a different","False","False","True","False","paragraph"
"location.","False","False","True","False","paragraph"
"Where can I find more information about RSSAC?","True","True","True","False","heading"
"RSSAC advice and other information can be found at http://www.icann.org/en/groups/rssac.","False","False","False","False","paragraph"
"Security and Stability Advisory Committee","True","True","True","True","heading"
"What is the Security and Stability Advisory Committee?","True","True","True","True","heading"
"The SSAC is an advisory committee to the ICANN Board and community, comprised of technical experts","False","False","True","False","paragraph"
"from industry and academia as well as operators of Internet root servers, registrars and TLD registries.","False","False","True","False","paragraph"
"Its activities relate to the security and integrity of the Internet’s naming and address allocation systems.","False","False","True","False","paragraph"
"How are members of the SSAC chosen?","True","True","True","False","heading"
"The ICANN Board appoints the chair and members of SSAC. The SSAC Membership Committee meets","False","False","True","False","paragraph"
"with potential candidates and reviews their experience, interest, and skills before making recommenda-","False","False","True","False","paragraph"
"tions for membership to the SSAC. If the SSAC agrees to admit new members based on those recom-","False","False","True","False","paragraph"
"mendations it then requests Board appointments via the SSAC Liaison to the Board.","False","False","True","False","paragraph"
"12","False","True","True","True","heading"
"The Brussels (pictured left)","True","True","True","False","paragraph"
"and Los Angeles offices are two","True","True","True","False","paragraph"
"of four new ICANN facilities","True","True","True","False","paragraph"
"opened in the past two years to","True","True","True","False","paragraph"
"accommodate an increasing staff","True","True","True","False","paragraph"
"size and enhanced security and","True","True","True","False","paragraph"
"technology features. The offices","True","True","True","False","paragraph"
"in Silicon Valley and Washington","True","True","True","True","paragraph"
"D.C. opened in 2010.","True","True","True","False","paragraph"
"13","False","True","True","True","paragraph"
"14","False","True","True","True","paragraph"
"4","True","False","True","True","paragraph"
"2","True","False","True","True","heading"
"3","True","False","True","True","paragraph"
"1","True","False","True","True","heading"
"6","True","False","True","True","paragraph"
"7","True","False","True","True","paragraph"
"8","True","False","True","True","paragraph"
"5","True","False","True","True","paragraph"
"Launched in October 2012, MyICANN is an information","True","False","True","False","paragraph"
"portal offering personal delivery of topical and timely","True","False","True","False","paragraph"
"information from all over the ICANN community.","True","False","True","False","paragraph"
"15","False","True","True","True","paragraph"
"16","False","True","True","True","paragraph"
"17","False","True","True","True","paragraph"
"D","True","True","True","True","heading"
"DNS","False","True","True","True","paragraph"
"DNSO","False","True","True","True","paragraph"
"DNSSEC","False","True","True","True","paragraph"
"DOMAIN","False","True","True","True","paragraph"
"NAME","False","True","True","True","paragraph"
"RESOLVERS","False","True","True","True","paragraph"
"DRP","False","True","True","True","paragraph"
"E","True","True","True","True","heading"
"EURALO","False","True","True","True","paragraph"
"F","True","True","True","True","heading"
"FoI","False","True","True","True","paragraph"
"18","False","True","True","True","paragraph"
"Domain Name System","False","True","True","True","paragraph"
"A system that allows Internet users to type in names, like www.inter-","False","False","False","False","paragraph"
"nic.net, and be directed to a machine-understandable unique Internet","False","False","False","False","paragraph"
"Protocol address like 207.151.159.3. Sometimes compared to a phone","False","False","True","False","paragraph"
"directory for the Internet.","False","False","True","False","paragraph"
"Domain Name Supporting Organization","False","True","True","True","paragraph"
"From 1999 to 2002, the ICANN Supporting Organization representing","False","False","True","False","paragraph"
"participants in the operation and use of the Domain Name System.","False","False","True","False","paragraph"
"Dissolved and replaced by the Generic Names Supporting Organiza-","False","False","True","False","paragraph"
"tion and the Country-Code Names Supporting Organization in 2003.","False","False","True","True","paragraph"
"Domain Name System Security Extensions","False","True","True","True","paragraph"
"DNSSEC introduces security at the infrastructure level through a","False","False","True","False","paragraph"
"hierarchy of cryptographic signatures attached to the DNS records.","False","False","True","False","paragraph"
"Users are assured that the source of the data is verifiably the stated","False","False","True","False","paragraph"
"source, and that the mapping of name to Internet Protocol (IP) address","False","False","True","False","paragraph"
"is accurate. DNSSEC-compliant name servers also provide denial of","False","False","True","False","paragraph"
"existence, that is, they tell a user that a name does not exist. There are","False","False","True","False","paragraph"
"two dominant strategies: (1) a process that zone operators can initiate","False","False","True","False","paragraph"
"for digitally signing their own zones by employing public-private key","False","False","True","False","paragraph"
"pairs and (2) a chain of trust between parent and child that enables","False","False","True","False","paragraph"
"the system eventually to become trustworthy.","False","False","True","False","paragraph"
"Computers throughout the world that respond to an Internet user’s","False","False","True","False","paragraph"
"request to resolve a domain name - for example when the user types","False","False","True","False","paragraph"
"in a name like internic.net in order to find the corresponding Internet","False","False","True","False","paragraph"
"Protocol address (207.151.159.3).","False","False","True","False","paragraph"
"Dispute Resolution Procedure","False","True","True","True","paragraph"
"A formal mechanism for solving disagreements or conflicts between","False","False","True","False","paragraph"
"parties.","False","False","True","False","paragraph"
"European Regional At-Large Organization","False","True","True","True","paragraph"
"One of the five Regional At-Large Organizations that together form","False","False","True","False","paragraph"
"the At-Large Community within ICANN. It provides news, resources,","False","False","True","False","paragraph"
"and information for individuals and end-user groups in the European","False","False","True","False","paragraph"
"region.","False","False","True","False","paragraph"
"Framework of Interpretation Working Group","False","True","True","True","paragraph"
"A group of ICANN community members responsible for creating a","False","False","True","False","paragraph"
"clear guide for the delegation and redelegation of ccTLDs, in order to","False","False","True","False","paragraph"
"ensure consistent and predictable decision-making.","False","False","True","False","paragraph"
"G","True","True","True","True","heading"
"Governmental Advisory Committee","False","True","True","True","heading"
"GAC","False","True","True","True","heading"
"An advisory committee to the ICANN Board, comprising appointed","False","False","True","False","paragraph"
"representatives of national governments, multi-national governmental","False","False","True","False","paragraph"
"organizations and treaty organizations, and distinct economies.","False","False","True","False","paragraph"
"Generic Top Level Domain","False","True","True","True","paragraph"
"GTLD","False","True","True","True","paragraph"
"Internet domain name extensions of three letters or more, such as","False","False","True","False","paragraph"
".COM, .NET and .ASIA.","False","False","True","False","paragraph"
"Generic Names Supporting Organization","False","True","True","True","heading"
"GNSO","False","True","True","True","heading"
"The main policy-making body within ICANN responsible for generic","False","False","True","False","paragraph"
"top-level domains. Its members include representatives from gTLD","False","False","True","False","paragraph"
"registries, ICANN-accredited registrars, intellectual property interests,","False","False","True","False","paragraph"
"Internet service providers, businesses and non-commercial interests.","False","False","True","False","paragraph"
"H","True","True","True","True","heading"
"High Security Top-Level Domain","False","True","True","True","paragraph"
"HSTLD","False","True","True","True","paragraph"
"A standard developed by ICANN’s Security and Stability Advisory Com-","False","False","True","False","paragraph"
"mittee and made optional for new gTLD operators who want to be","False","False","True","False","paragraph"
"known as a secure, trustworthy domain.","False","False","True","False","paragraph"
"I","True","True","True","True","heading"
"Internet Architecture Board","False","True","True","True","paragraph"
"IAB","False","True","True","True","paragraph"
"A committee of the Internet Society, responsible for oversight of the","False","False","True","False","paragraph"
"technical and engineering development of the Internet. It oversees a","False","False","True","False","paragraph"
"number of task forces including the Internet Engineering Task Force.","False","False","True","False","paragraph"
"Internet Assigned Numbers Authority","False","True","True","True","paragraph"
"IANA","False","True","True","True","paragraph"
"The authority originally responsible for the oversight of IP address","False","False","True","False","paragraph"
"allocation, the coordination of the assignment of protocol parameters","False","False","True","False","paragraph"
"provided for within Internet technical standards, and the management","False","False","True","False","paragraph"
"of the Domain Name System, including the delegation of top-level","False","False","True","False","paragraph"
"domains and oversight of the root name server system.","False","False","True","False","paragraph"
"Internet Corporation for Assigned Names and Numbers","False","True","True","True","paragraph"
"ICANN","False","True","True","True","heading"
"An internationally organized, non-profit corporation with responsibility","False","False","True","False","paragraph"
"for Internet Protocol address space allocation, protocol identifier as-","False","False","True","False","paragraph"
"signment, generic and country code top-level Domain Name System","False","False","True","False","paragraph"
"management, and root server system management functions.","False","False","True","False","paragraph"
"Internationalized Domain Names","False","True","True","True","paragraph"
"IDNS","False","True","True","True","paragraph"
"Domain names that include characters used in the local representa-","False","False","True","False","paragraph"
"tion of languages that are not written with the twenty-six letters of the","False","False","True","False","paragraph"
"basic Latin alphabet “a-z”. An IDN can contain Latin letters with diacriti-","False","False","True","False","paragraph"
"cal marks, as required by many European languages, or may consist of","False","False","True","False","paragraph"
"characters from non-Latin scripts such as Arabic or Chinese.","False","False","True","False","paragraph"
"19","False","True","True","True","paragraph"
"I","True","True","True","True","heading"
"IETF","False","True","True","True","paragraph"
"INTA","False","True","True","True","paragraph"
"IP","False","True","True","True","heading"
"IPC","False","True","True","True","paragraph"
"IPV4","False","True","True","True","paragraph"
"IPV6","False","True","True","True","paragraph"
"IRTP","False","True","True","True","paragraph"
"ISOC","False","True","True","True","paragraph"
"ISP","False","True","True","True","paragraph"
"ISPCP","False","True","True","True","paragraph"
"20","False","True","True","True","heading"
"Internet Engineering Task Force","False","True","True","True","paragraph"
"An open international community of network designers, operators,","False","False","True","False","paragraph"
"vendors, and researchers concerned with the evolution of the Internet","False","False","True","False","paragraph"
"architecture and the smooth operation of the Internet.","False","False","True","False","paragraph"
"International Trademark Association","False","True","True","True","paragraph"
"A not-for-profit membership association dedicated to the support and","False","False","True","False","paragraph"
"advancement of trademarks and related intellectual property as ele-","False","False","True","False","paragraph"
"ments of fair and effective commerce.","False","False","True","False","paragraph"
"Internet Protocol","False","True","True","True","paragraph"
"The standard procedures and formats that govern how computers","False","False","True","False","paragraph"
"communicate with each other over the Internet using unique ad-","False","False","True","False","paragraph"
"dresses.","False","False","True","False","paragraph"
"Intellectual Property Constituency","False","True","True","True","paragraph"
"A constituency of the Generic Names Supporting Organization","False","False","True","False","paragraph"
"charged with the responsibility of advising the ICANN Board on policy","False","False","True","False","paragraph"
"issues relating to the management of the Domain Name System.","False","False","True","False","paragraph"
"Internet Protocol version 4","False","True","True","False","paragraph"
"The original Internet Protocol, developed in the early 1980s. It had a","False","False","True","False","paragraph"
"capacity of just over four billion IP addresses, all of which have been","False","False","True","False","paragraph"
"fully allocated to Internet service providers and users. An IPv4 address","False","False","True","False","paragraph"
"looks like this: 192.0.2.53.","False","False","True","False","paragraph"
"Internet Protocol version 6","False","True","True","False","paragraph"
"The next generation of Internet Protocol, with a 128-bit address space,","False","False","True","False","paragraph"
"which is 340 undecillion addresses. An IPv6 address looks like this:","False","False","True","False","paragraph"
"2001:0db8::53. Where there are two colons side by side, all the seg-","False","False","True","False","paragraph"
"ments in between contain only zeros. So without the double colons,","False","False","True","False","paragraph"
"you would expand the example address to 2001:0db8:0000:0000:0000","False","False","True","False","paragraph"
":0000:0000:0053.","False","False","True","True","paragraph"
"Inter-Registrar Transfer Policy","False","True","True","True","paragraph"
"The IRTP is a GNSO consensus policy that was adopted in 2004 with","False","False","True","False","paragraph"
"the objective to provide registrants with a transparent and predictable","False","False","True","False","paragraph"
"way to transfer domain name registrations between registrars.","False","False","True","False","paragraph"
"Internet Society","False","True","True","True","paragraph"
"The open international organization for global cooperation and","False","False","True","False","paragraph"
"coordination for the Internet and its internetworking technologies and","False","False","True","False","paragraph"
"applications.","False","False","True","False","paragraph"
"Internet Service Provider","False","True","True","True","paragraph"
"A company that provides access to the Internet to organizations and/","False","False","True","False","paragraph"
"or individuals. Access services provided by ISPs may include web host-","False","False","True","False","paragraph"
"ing, email, VoIP (voice over IP), and support for many other applica-","False","False","True","False","paragraph"
"tions.","False","False","True","False","paragraph"
"Internet Service Providers Constituency","False","True","True","True","paragraph"
"A constituency of the Generic Names Supporting Organization","False","False","True","False","paragraph"
"charged with the responsibility of advising the ICANN Board on policy","False","False","True","False","paragraph"
"issues relating to the management of the Domain Name System.","False","False","True","False","paragraph"
"J","True","True","True","True","paragraph"
"Joint Country Code Names Supporting Organization and","False","True","True","True","paragraph"
"JIG","False","True","True","True","paragraph"
"Generic Names Supporting Organization Internationalized","False","True","True","True","paragraph"
"Domain Names Working Group","False","True","True","True","paragraph"
"Group of ICANN community members from both the Country Code","False","False","True","False","paragraph"
"Names Supporting Organization and Generic Names Supporting Orga-","False","False","True","True","paragraph"
"nization to deal with issues related to the introduction of international-","False","False","True","False","paragraph"
"ized domain names as country-code top-level domains and generic","False","False","True","False","paragraph"
"top-level domains.","False","False","True","False","paragraph"
"L","True","True","True","True","heading"
"Latin American and Caribbean Internet Addresses Registry","False","True","True","True","paragraph"
"LACNIC","False","True","True","True","paragraph"
"One of five Regional Internet Registries, and the organization respon-","False","False","True","False","paragraph"
"sible for allocating and administrating Internet Protocol addresses","False","False","True","False","paragraph"
"and other related resources for the region of Latin America and the","False","False","True","False","paragraph"
"Caribbean.","False","False","True","True","paragraph"
"Latin America/Caribbean Islands Regional At-Large Organization","False","True","True","True","paragraph"
"LACRALO","False","True","True","True","paragraph"
"One of the five Regional At-Large Organizations that together form the","False","False","True","False","paragraph"
"At-Large Community within ICANN. It provides news, resources, and","False","False","True","False","paragraph"
"information for individuals and end-user groups in the Latin America/","False","False","True","False","paragraph"
"Caribbean Islands region.","False","False","True","False","paragraph"
"M","True","True","True","True","heading"
"Memorandum of Understanding","False","True","True","True","paragraph"
"MoU","False","True","True","True","paragraph"
"A document describing a mutual agreement between parties.","False","False","True","False","paragraph"
"N","True","True","True","True","heading"
"North American Regional At-Large Organization","False","True","True","True","paragraph"
"NARALO","False","True","True","True","paragraph"
"One of the five Regional At-Large Organizations that together form the","False","False","True","False","paragraph"
"At-Large Community within ICANN. It provides news, resources, and","False","False","True","False","paragraph"
"information for individuals and end-user groups in the North American","False","False","True","False","paragraph"
"region.","False","False","True","False","paragraph"
"Non-commercial Stakeholders Group","False","True","True","True","paragraph"
"NCSG","False","True","True","True","paragraph"
"The home for civil society in ICANN’s Generic Names Supporting","False","False","True","False","paragraph"
"Organization, created as one of four Stakeholder Groups in the GNSO","False","False","True","False","paragraph"
"and approved by the ICANN Board in 2008. Membership is open to","False","False","True","False","paragraph"
"non-commercial organizations and individuals involved in education,","False","False","True","False","paragraph"
"digital rights, community networking, public policy advocacy and","False","False","True","False","paragraph"
"many other areas.","False","False","True","False","paragraph"
"21","False","True","True","True","paragraph"
"N","True","True","True","True","heading"
"NCUC","False","True","True","True","paragraph"
"NOIF","False","True","True","True","paragraph"
"NON-","False","True","True","True","paragraph"
"CONTRACTED","False","True","True","True","paragraph"
"PARTIES HOUSE","False","True","True","True","paragraph"
"NPOC","False","True","True","True","paragraph"
"NTIA","False","True","True","True","paragraph"
"O","True","True","True","True","heading"
"OMBUDSMAN","False","True","True","True","paragraph"
"P","True","True","True","True","heading"
"PDP","False","True","True","True","paragraph"
"PEDNR","False","True","True","True","paragraph"
"PHISHING","False","True","True","True","paragraph"
"22","False","True","True","True","paragraph"
"Non-commercial Users Constituency","False","True","True","True","paragraph"
"A constituency within the GNSO’s Non-commercial Stakeholders","False","False","True","False","paragraph"
"Group that represents the views of non-commercial individuals and","False","False","True","False","paragraph"
"non-profit organizations.","False","False","True","False","paragraph"
"Notice of Intent to Form","False","True","True","True","paragraph"
"A document to be completed and submitted to the ICANN Board of","False","False","True","False","paragraph"
"Directors by a prospective GNSO constituency, noting its intention to","False","False","True","False","paragraph"
"petition for formal constituency recognition.","False","False","True","False","paragraph"
"One of two major structures in ICANN’s Generic Names Supporting","False","False","True","False","paragraph"
"Organization, comprised of commercial and non-commercial users","False","False","True","False","paragraph"
"that do not contract directly with ICANN.","False","False","True","False","paragraph"
"Not-for-profit Operational Concerns Constituency","False","True","True","True","paragraph"
"A constituency within the Generic Names Supporting Organization’s","False","False","True","False","paragraph"
"Non-commercial Stakeholders Group that represents non-profit orga-","False","False","True","False","paragraph"
"nizations who have operational concerns related to service delivery.","False","False","True","False","paragraph"
"National Telecommunications and Information Agency","False","True","True","True","paragraph"
"An agency of the United States Department of Commerce that serves","False","False","True","False","paragraph"
"as the President’s principal advisor on telecommunications and infor-","False","False","True","False","paragraph"
"mation policies. It maintains a contract with ICANN for the technical","False","False","True","False","paragraph"
"coordination of the Internet’s domain name and addressing system.","False","False","True","False","paragraph"
"An independent, impartial and neutral officer of ICANN. It is an Alter-","False","False","True","False","paragraph"
"native Dispute Resolution office for the ICANN community who may","False","False","True","False","paragraph"
"wish to lodge a complaint about a staff or Board decision, action or","False","False","True","False","paragraph"
"inaction.","False","False","True","False","paragraph"
"Policy Development Process","False","True","True","True","paragraph"
"A set of formal steps, as defined in the ICANN Bylaws, to guide the","False","False","True","False","paragraph"
"initiation, internal and external review, timing and approval of policies","False","False","True","False","paragraph"
"needed to coordinate the global Internet’s system of unique identi-","False","False","True","False","paragraph"
"fiers.","False","False","True","False","paragraph"
"Post-expiration Domain Name Recovery","False","True","True","True","paragraph"
"The registrar practices regarding domain name expiration, renewal,","False","False","True","False","paragraph"
"transfer, deletion and post-expiration recovery.","False","False","True","False","paragraph"
"Fraudulent efforts to get information like usernames, passwords and","False","False","True","False","paragraph"
"credit card details by pretending to be a trustworthy entity in an email","False","False","True","False","paragraph"
"or instant message.","False","False","True","False","paragraph"
"P","True","True","True","True","heading"
"Pay-per-click","False","True","True","True","paragraph"
"PPC","False","True","True","True","paragraph"
"An Internet advertising model, used by Google AdWords and Bing","False","False","True","False","paragraph"
"among others, to direct traffic to specific websites, where advertisers","False","False","True","False","paragraph"
"pay the publisher (typically a website owner) when the ad or link is","False","False","True","False","paragraph"
"clicked.","False","False","True","False","paragraph"
"R","True","True","True","True","heading"
"RAA – Registrar Accreditation Agreement","False","True","True","True","paragraph"
"RAA","False","True","True","True","paragraph"
"The contract between ICANN and its accredited registrars. It describes","False","False","True","False","paragraph"
"the obligations of both parties.","False","False","True","False","paragraph"
"Regional At-Large Organization","False","True","True","True","paragraph"
"RALO","False","True","True","True","heading"
"The main forum and coordination point regionally for public input to","False","False","True","False","paragraph"
"ICANN. There are five RALOs (Africa, Asia Pacific, Europe, Latin America/","False","False","True","False","paragraph"
"Caribbean Islands and North America). Each RALO is autonomous,","False","False","True","False","paragraph"
"governed by its own organizing documents including a memorandum","False","False","True","False","paragraph"
"of understanding.","False","False","True","False","paragraph"
"Registration Abuse Policies Working Group","False","True","True","True","paragraph"
"RAP WG","False","True","True","True","paragraph"
"A group of ICANN community members tasked with investigating","False","False","True","False","paragraph"
"opportunities for abuse within existing provisions in registry-registrar","False","False","True","False","paragraph"
"agreements. The WG produced a Final Report with recommendations","False","False","True","False","paragraph"
"on how to prevent potential abuses such as cybersquatting, front-","False","False","True","False","paragraph"
"running, fake renewal notices and more.","False","False","True","False","paragraph"
"Redemption Grace Period","False","True","True","True","paragraph"
"RGP","False","True","True","True","paragraph"
"A 30-day period offered by ICANN-accredited registrars for registrants","False","False","True","False","paragraph"
"to restore a domain name that has expired or been deleted.","False","False","True","False","paragraph"
"An organization that verifies availability and reserves domain names","False","False","True","False","paragraph"
"REGISTRAR","False","True","True","True","paragraph"
"on behalf of a registrant. Domain names ending with .aero, .biz, .com,","False","False","True","False","paragraph"
".coop, .info, .museum, .name, .net, .org, and .pro can be registered","False","False","True","False","paragraph"
"through many different companies (known as “registrars”) that com-","False","False","True","False","paragraph"
"pete with one another. A listing of these companies appears in the","False","False","True","False","paragraph"
"Accredited Registrar Directory.","False","False","True","True","paragraph"
"The authoritative, master database of all domain names registered","False","False","True","False","paragraph"
"REGISTRY","False","True","True","True","paragraph"
"in each top-level domain. The registry operator keeps the master","False","False","True","False","paragraph"
"database and also generates the “zone file” which allows computers to","False","False","True","False","paragraph"
"route Internet traffic to and from top-level domains anywhere in the","False","False","True","False","paragraph"
"world. Internet users don’t interact directly with the registry operator;","False","False","True","False","paragraph"
"users can register names in TLDs including .biz, .com, .info, .net, .name,","False","False","True","False","paragraph"
".org by using an ICANN-Accredited Registrar.","False","False","True","False","paragraph"
"Regional Internet Registry","False","True","True","True","paragraph"
"RIR","False","True","True","True","heading"
"These non-profit organizations are responsible for distributing IP","False","False","True","False","paragraph"
"addresses on a regional level to Internet service providers and local","False","False","True","False","paragraph"
"registries. There are currently five RIRs: AfriNIC, APNIC, ARIN, LACNIC","False","False","True","False","paragraph"
"and RIPE NCC.","False","False","True","True","paragraph"
"23","False","True","True","True","paragraph"
"R","True","True","True","True","heading"
"RFC","False","True","True","True","paragraph"
"RIPE AND","False","True","True","True","paragraph"
"RIPE NCC -","False","True","True","True","paragraph"
"RÉSEAUX IP","False","True","True","True","paragraph"
"EUROPÉENS","False","True","True","True","paragraph"
"ROOT","False","True","True","True","paragraph"
"SERVERS","False","True","True","True","paragraph"
"RSSAC","False","True","True","True","heading"
"RySG","False","True","True","True","paragraph"
"S","True","True","True","True","heading"
"SIC","False","True","True","True","paragraph"
"SSAC","False","True","True","True","heading"
"SO","False","True","True","True","heading"
"T","True","True","True","True","heading"
"TAS","False","True","True","True","paragraph"
"TCP/IP","False","True","True","True","paragraph"
"24","False","True","True","True","paragraph"
"Request for Comment","False","True","True","True","paragraph"
"A memo published by the Internet Engineering Task Force describing","False","False","True","False","paragraph"
"innovations, research, behaviors or methods pertaining to how the In-","False","False","True","False","paragraph"
"ternet or Internet-connected systems work. Some concepts published","False","False","True","False","paragraph"
"as RFCs become Internet standards.","False","False","True","False","paragraph"
"An open and voluntary organization of European Internet service","False","False","True","False","paragraph"
"providers. The RIPE NCC acts as the Regional Internet Registry for","False","False","True","False","paragraph"
"Europe and surrounding areas, performs coordination activities for the","False","False","True","False","paragraph"
"organizations participating in RIPE, and allocates blocks of IP address","False","False","True","False","paragraph"
"space to its Local Internet Registries, which then assign the addresses","False","False","True","False","paragraph"
"to end-users.","False","False","True","False","paragraph"
"Servers containing the IP addresses of all the TLD registries - both the","False","False","True","False","paragraph"
"global registries such as .com, .org, etc. and country-specific registries","False","False","True","False","paragraph"
"such as .fr (France), .cn (China), etc.","False","False","True","False","paragraph"
"Root Server System Advisory Committee","False","True","True","True","heading"
"An advisory committee to the ICANN Board about the operation of the","False","False","True","False","paragraph"
"root name servers of the Domain Name System.","False","False","True","False","paragraph"
"Registries Stakeholder Group","False","True","True","True","paragraph"
"A stakeholder group, representing the interests of registries currently","False","False","True","False","paragraph"
"under contract with ICANN, in the Generic Names Supporting Organi-","False","False","True","False","paragraph"
"zation.","False","False","True","False","paragraph"
"Structural Improvement Committee","False","True","True","True","paragraph"
"A committee of the ICANN Board of Directors responsible for review","False","False","True","False","paragraph"
"and oversight of policies relating to ICANN’s ongoing organizational","False","False","True","False","paragraph"
"review process.","False","False","True","False","paragraph"
"Security and Stability Advisory Committee","False","True","True","True","heading"
"An advisory committee to the ICANN Board, composed of volunteer","False","False","True","False","paragraph"
"members who are recognized experts in the domain name, address-","False","False","True","False","paragraph"
"ing, and/or security areas. All members provide independent advice","False","False","True","False","paragraph"
"and are expected to call attention to circumstances when the com-","False","False","True","False","paragraph"
"ments they offer are not their own.","False","False","True","False","paragraph"
"Supporting Organizations","False","True","True","True","paragraph"
